rotationVector_x,rotationVector_y,rotationVector_z,accelerometer_x,accelerometer_y,accelerometer_z,magneticField_x,magneticField_y,magneticField_z,gravity_x,gravity_y,gravity_z,linearAcceleration_x,linearAcceleration_y,linearAcceleration_z,gyroscope_x,gyroscope_y,gyroscope_z
0.0107808355,-0.012150106,0.99174,0.23928833,-0.20578003,9.793823,4.0283203,-16.241455,-40.12146,0.24002102,-0.20943242,9.801476,0.00087952614,0.0015453845,0.0005502701,-0.00010681152,-0.00021362305,0.00030517578
0.010778339,-0.012152107,0.9917407,0.23449707,-0.21057129,9.808182,3.5202026,-15.188599,-39.585876,0.23997626,-0.20947894,9.801476,-0.00072568655,0.00014606118,-0.0010614395,-0.00010681152,-4.5776367e-05,0.00036621094
0.010766394,-0.01216235,0.9917442,0.23210144,-0.20817566,9.8033905,4.51355,-16.436768,-39.048767,0.23976374,-0.20971455,9.801476,-0.0005375594,-8.521974e-05,0.0020132065,1.5258789e-05,-0.00016784668,0.00030517578
0.01076129,-0.012117752,0.9917446,0.23928833,-0.21057129,9.808182,4.2373657,-15.437317,-38.75885,0.23955369,-0.2088595,9.801499,-0.0005699247,0.0014536977,-9.250641e-05,-4.5776367e-05,-4.5776367e-05,0.00036621094
0.010779619,-0.012172647,0.9917408,0.23449707,-0.20578003,9.805786,3.2745361,-15.583801,-37.5412,0.24005172,-0.20987593,9.801465,0.0006086081,-0.0016021729,9.727478e-05,7.6293945e-05,-4.5776367e-05,-0.00016784668
0.0107499305,-0.012148384,0.9917484,0.2416687,-0.21057129,9.7986145,4.156494,-15.367126,-39.193726,0.23940243,-0.20949122,9.801489,-0.00042118132,0.0006534904,4.1007996e-05,1.5258789e-05,7.6293945e-05,0.0
0.0107764,-0.012132657,0.9917408,0.23928833,-0.20817566,9.796219,4.043579,-16.256714,-38.160706,0.23989032,-0.20910516,9.801485,0.0012535304,0.00097468495,-0.00092983246,-4.5776367e-05,-0.00010681152,-4.5776367e-05
0.010810623,-0.012144462,0.99173176,0.2416687,-0.21057129,9.812973,3.3309937,-15.859985,-39.031982,0.24059942,-0.20923312,9.801465,0.001014635,-8.520484e-05,0.00018787384,-4.5776367e-05,1.5258789e-05,0.00018310547
0.010760737,-0.012153762,0.99174553,0.2368927,-0.20817566,9.8033905,3.7734985,-15.106201,-38.371277,0.23963034,-0.20956387,9.801481,-0.0020818412,-0.0007096231,0.0006046295,7.6293945e-05,-4.5776367e-05,0.00018310547
0.010780263,-0.012164814,0.99174047,0.23928833,-0.20817566,9.7986145,3.0303955,-15.52124,-38.34839,0.24004546,-0.20972115,9.801469,0.000633955,-0.00032405555,-0.0015077591,-4.5776367e-05,-0.00016784668,0.0005645752
