rotationVector.y,rotationVector.x,magneticField.y,rotationVector.z,gravity.y,magneticField.z,linearAcceleration.y,gyroscope.y,gravity.x,gyroscope.z,gyroscope.x,magneticField.x,linearAcceleration.z,accelerometer.z,accelerometer.x,accelerometer.y,gravity.z,linearAcceleration.x
-0.012178102,0.010728146,-16.464233,0.991755,-0.21013625,-38.542175,-0.0015521199,3.0517578e-05,0.23904166,-3.0517578e-05,4.5776367e-05,3.0685425,-0.00078582764,9.791428,0.2368927,-0.21296692,9.801484,0.001353696
-0.012541438,0.011031247,-15.910339,0.9916805,-0.21631746,-38.456726,-0.011554107,0.0002746582,0.2459548,0.0007019043,-0.00032043457,3.7368774,0.008104324,9.765106,0.18664551,-0.17468262,9.801178,0.013479039
-0.011869355,0.01020444,-15.487671,0.99189,-0.20566493,-38.858032,0.021587,-0.0005187988,0.22788267,-0.0010681152,0.00016784668,4.5562744,-0.021090508,9.836899,0.3254242,-0.25125122,9.801845,-0.03517571
-0.012323976,0.011111507,-16.053772,0.99165356,-0.21183175,-38.713074,-0.0127007365,0.00045776367,0.24701954,0.000579834,-0.00019836426,3.729248,0.019939423,9.714859,0.1268158,-0.1531372,9.8012495,0.0358676
-0.012063215,0.010210151,-15.122986,0.9918928,-0.20943101,-39.942932,0.0055077076,-0.00064086914,0.22846429,-9.1552734e-05,0.00016784668,3.3569336,-0.01799488,9.879959,0.34217834,-0.23928833,9.801752,-0.034103632
-0.012107053,0.0110419495,-15.481567,0.9916677,-0.20780832,-38.51471,0.0016960651,0.0005187988,0.24510619,-0.00015258789,4.5776367e-05,3.591919,0.01881504,9.755539,0.15074158,-0.22732544,9.801384,0.028925419
-0.012103218,0.010343695,-15.670776,0.99185765,-0.20981748,-38.420105,-0.0036297888,-0.0008087158,0.23121619,3.0517578e-05,0.00016784668,4.071045,-0.014927864,9.860825,0.30389404,-0.1651001,9.801678,-0.023749605
-0.01205429,0.010964344,-16.12854,0.9916877,-0.20701222,-39.479065,0.0049340874,0.0008239746,0.24343482,-0.0001373291,-1.5258789e-05,3.6392212,0.011299133,9.774673,0.18424988,-0.2536316,9.801442,0.020359948
-0.012072204,0.010449232,-15.722656,0.9918284,-0.20889984,-39.72168,-0.00283131,-0.00076293945,0.23323941,-9.1552734e-05,-1.5258789e-05,4.2175293,-0.007815361,9.829712,0.27278137,-0.17468262,9.80165,-0.016476408
-0.012179766,0.010877882,-16.061401,0.9917142,-0.20972048,-39.31122,-0.0021850318,0.0007019043,0.24202254,0.00021362305,-7.6293945e-05,3.5629272,0.0061426163,9.789032,0.20100403,-0.21296692,9.801419,0.013416141
-0.012179873,0.010676326,-15.133667,0.99176913,-0.2103255,-39.00757,-0.004256934,0.0008239746,0.23801567,0.0002746582,-1.5258789e-05,4.40979,0.0018358231,9.820145,0.2536316,-0.17706299,9.801504,0.004543081
-0.012064375,0.010644529,-16.056824,0.99177516,-0.20816647,-39.312744,0.0043629706,-0.0007019043,0.23710279,-0.0001373291,4.5776367e-05,3.6437988,0.00072574615,9.786652,0.21057129,-0.24406433,9.801573,0.0006571263
-0.012077683,0.010592897,-15.635681,0.9917895,-0.20857996,-38.08899,-0.0009816736,0.0007019043,0.23610877,-7.6293945e-05,0.00010681152,3.5079956,-0.0019044876,9.827316,0.27278137,-0.19142151,9.801588,-0.003817916
-0.012122943,0.010646834,-14.84375,0.9917759,-0.20930251,-38.41858,-0.0011883527,-0.00064086914,0.23729098,9.1552734e-05,-7.6293945e-05,4.4265747,0.0028715134,9.777069,0.18424988,-0.21296692,9.801544,0.00381352
-0.012341631,0.010689469,-15.663147,0.9917692,-0.21344288,-36.982727,-0.008600026,0.00047302246,0.23867016,-3.0517578e-05,-1.5258789e-05,2.1499634,-0.006041527,9.8033905,0.17228699,-0.112457275,9.801422,-0.000119417906
-0.011933009,0.010596375,-14.065552,0.9917853,-0.20574641,-37.27112,0.015830427,-0.0009460449,0.23582639,-9.1552734e-05,-1.5258789e-05,4.2297363,0.0055303574,9.810577,0.23449707,-0.24406433,9.801654,-0.00331828
-0.012293722,0.010598236,-15.614319,0.9917929,-0.21277988,-38.430786,-0.013992503,0.00077819824,0.23673938,0.0002746582,-0.0001373291,2.7038574,-0.0010766983,9.846466,0.23210144,-0.117248535,9.801483,-0.0015972257
-0.011986551,0.010685998,-16.299438,0.9917621,-0.20652413,-38.89618,0.0130263865,-0.0008239746,0.23773779,-0.0002746582,-1.5258789e-05,3.312683,0.0013389587,9.789032,0.22732544,-0.3134613,9.801593,0.00480558
-0.012137573,0.010567522,-15.545654,0.99179775,-0.20982419,-38.8031,-0.0069259703,0.00064086914,0.2357497,0.00022888184,-1.5258789e-05,4.7958374,-0.0041971207,9.824936,0.2679901,-0.1268158,9.801571,-0.006552264
-0.012143519,0.010752088,-16.253662,0.9917477,-0.20938987,-37.1109,0.00058592856,-0.0005187988,0.23943351,-9.1552734e-05,0.00016784668,4.2144775,0.0051698685,9.772293,0.17706299,-0.23210144,9.801492,0.009564593
-0.01202393,0.0104875695,-16.337585,0.9918169,-0.20784412,-37.94861,0.0037603825,0.0005340576,0.23388454,4.5776367e-05,-0.0001373291,3.9627075,-0.006278038,9.84407,0.3062744,-0.22253418,9.801658,-0.012087554
-0.012231568,0.010734732,-16.023254,0.9917544,-0.21115991,-38.305664,-0.006490469,-0.00039672852,0.23930268,9.1552734e-05,-0.0001373291,3.1707764,0.0065050125,9.777069,0.1603241,-0.16989136,9.8014555,0.011355415
-0.012092638,0.010458839,-15.518188,0.99182624,-0.20927013,-38.319397,0.0042253733,0.0002746582,0.23347996,-7.6293945e-05,-7.6293945e-05,4.156494,-0.0065107346,9.832108,0.31825256,-0.24645996,9.801638,-0.012400314
-0.012127469,0.010769916,-15.080261,0.99174243,-0.20902334,-37.208557,-0.0005094856,-0.00033569336,0.23974882,-3.0517578e-05,0.00010681152,3.2196045,0.005224228,9.767502,0.16749573,-0.19142151,9.801491,0.012848228
-0.012156845,0.010557356,-15.82489,0.9918009,-0.21023047,-38.59558,-0.002227217,0.000289917,0.23559433,0.00021362305,4.5776367e-05,3.8986206,-0.005133629,9.84407,0.29910278,-0.21774292,9.801565,-0.008307636
-0.012130082,0.010813104,-15.367126,0.99173075,-0.20894507,-37.945557,0.002766654,-0.00021362305,0.2406137,-3.0517578e-05,4.5776367e-05,3.201294,0.004887581,9.772293,0.18185425,-0.22970581,9.801471,0.009346113
-0.012164689,0.010524961,-14.559937,0.9918099,-0.21047983,-37.561035,-0.00340043,-9.1552734e-05,0.23496924,9.1552734e-05,4.5776367e-05,3.3187866,-0.0037660599,9.827316,0.2871399,-0.19142151,9.801575,-0.01103726
-0.012117111,0.010774555,-15.299988,0.99174094,-0.20880733,-38.606262,0.003097549,9.1552734e-05,0.2398158,-3.0517578e-05,4.5776367e-05,3.038025,0.0033903122,9.78186,0.1986084,-0.22253418,9.801494,0.009432107
-0.012108101,0.010588755,-16.262817,0.9917913,-0.20918585,-38.760376,-0.00015185773,-9.1552734e-05,0.23610026,-7.6293945e-05,-0.00019836426,3.8787842,-0.0038061142,9.829712,0.28234863,-0.20100403,9.801575,-0.006655082
-0.0121034505,0.010793659,-15.623474,0.99173546,-0.20848358,-38.65204,0.0008532405,0.00021362305,0.24016228,7.6293945e-05,0.00012207031,2.5390625,0.004008293,9.779465,0.19142151,-0.21296692,9.801492,0.007175699
-0.012099462,0.010560605,-14.387512,0.99179876,-0.20910105,-39.645386,-0.0014272779,-0.0002746582,0.23551968,-0.00016784668,0.00012207031,3.4713745,-0.0025959015,9.810577,0.27278137,-0.20817566,9.801592,-0.008486778
-0.012097518,0.010744834,-15.849304,0.99174863,-0.20851383,-37.4588,0.0013558865,0.0002746582,0.23917729,-0.00016784668,-6.1035156e-05,3.666687,0.0011463165,9.777069,0.20100403,-0.20817566,9.801515,0.0065007955
-0.012092671,0.010562423,-15.107727,0.9917981,-0.2089631,-37.54425,-0.0010975152,-9.1552734e-05,0.2355393,-0.00033569336,6.1035156e-05,3.8589478,-0.003083229,9.829712,0.26560974,-0.20578003,9.801593,-0.006087616
-0.012089421,0.010724465,-15.463257,0.991754,-0.2084167,-38.371277,0.0017297715,0.00022888184,0.2387527,-0.00010681152,-6.1035156e-05,3.9169312,0.0029058456,9.791428,0.21534729,-0.21774292,9.801528,0.00621064
-0.012080494,0.010610893,-14.997864,0.9917847,-0.20858125,-38.323975,-0.00027491152,-0.00015258789,0.23647335,7.6293945e-05,-6.1035156e-05,3.2150269,-0.0015897751,9.812973,0.25602722,-0.20817566,9.801579,-0.0036963075
-0.012117421,0.010727331,-16.209412,0.9917538,-0.20895453,-37.942505,-0.0008236766,0.00010681152,0.23887779,0.0001373291,-6.1035156e-05,2.6031494,0.003581047,9.7986145,0.22492981,-0.22013855,9.801513,0.0034365505
-0.012150796,0.010631691,-15.817261,0.9917806,-0.20989117,-37.730408,-0.0013453811,-0.00033569336,0.23705758,1.5258789e-05,-0.00012207031,3.0197144,-0.002234459,9.805786,0.2536316,-0.20578003,9.8015375,-0.002863273
-0.012160463,0.01071509,-15.666199,0.99175817,-0.20983106,-38.34839,0.0003003627,0.00033569336,0.23873918,7.6293945e-05,0.0,4.1503906,0.002506256,9.786652,0.22970581,-0.20817566,9.801498,0.0026104301
-0.012124435,0.010616977,-15.452576,0.99178404,-0.2094206,-37.730408,0.0015525073,-0.0002593994,0.23670103,1.5258789e-05,-0.00018310547,3.038025,-0.0013628006,9.812973,0.2416687,-0.21534729,9.801557,-0.0032369345
-0.012136853,0.010665757,-15.452576,0.99177104,-0.20953214,-38.22632,0.00070254505,0.00035095215,0.23688076,-0.00016784668,-0.00018310547,4.0786743,0.001332283,9.808182,0.23210144,-0.20100403,9.801549,0.0012549013
-0.012131402,0.010625167,-15.6188965,0.99178195,-0.20937946,-39.14795,0.00070406497,0.00016784668,0.23671617,1.5258789e-05,-0.00012207031,3.6636353,-0.0011873245,9.7986145,0.2368927,-0.20817566,9.801557,-0.0010225475
-0.01212248,0.010617978,-15.318298,0.9917837,-0.20959297,-37.547302,-0.0006695688,-1.5258789e-05,0.23581561,-4.5776367e-05,6.1035156e-05,2.885437,-0.0,9.810577,0.23449707,-0.20817566,9.801575,-0.0006740689
-0.012088606,0.0106228115,-15.074158,0.9917816,-0.20870405,-37.93335,0.0015506446,0.00016784668,0.23672998,1.5258789e-05,0.00012207031,4.3411255,-0.00032520294,9.805786,0.25125122,-0.21057129,9.801571,0.0015279204
-0.012103606,0.010683512,-16.064453,0.99176544,-0.20881578,-37.956238,0.00023502111,-1.5258789e-05,0.23797312,1.5258789e-05,-6.1035156e-05,3.65448,0.0005865097,9.805786,0.22970581,-0.21296692,9.801538,0.0029162616
-0.012134112,0.010620794,-17.330933,0.9917832,-0.20959806,-38.497925,-0.0016098171,9.1552734e-05,0.23680043,-0.00015258789,-6.1035156e-05,3.1906128,0.0011854172,9.8033905,0.25125122,-0.20100403,9.80155,-0.002394408
-0.012097668,0.01065842,-16.392517,0.9917721,-0.20877476,-39.2334,0.001155749,-7.6293945e-05,0.23745987,-0.00010681152,6.1035156e-05,1.8569946,0.0003080368,9.793823,0.23928833,-0.21057129,9.801552,0.0014891922
-0.012104413,0.010644957,-14.898682,0.99177593,-0.2089465,-38.171387,-0.0003556013,4.5776367e-05,0.23720862,-0.00022888184,0.0,3.6209106,-0.0004348755,9.805786,0.2536316,-0.21296692,9.801554,-0.00064973533
-0.01210118,0.01066783,-15.899658,0.9917697,-0.20881523,-38.357544,-0.00024050474,4.5776367e-05,0.23765546,-0.00033569336,0.00018310547,5.024719,0.00018310547,9.800995,0.23210144,-0.21057129,9.801546,0.0010521412
-0.012106153,0.010642359,-15.939331,0.9917767,-0.20898822,-38.745117,-0.00031057,-1.5258789e-05,0.23716122,1.5258789e-05,-6.1035156e-05,3.2485962,-0.0013093948,9.82254,0.24645996,-0.22732544,9.801555,-0.0013059229
-0.012156628,0.0106442375,-15.396118,0.9917773,-0.2099676,-38.130188,-0.0014927387,-3.0517578e-05,0.23732121,1.5258789e-05,0.0,3.8406372,0.00041103363,9.793823,0.22732544,-0.20578003,9.80153,0.00045113266
-0.012139043,0.010618221,-15.41748,0.991784,-0.20970194,-38.645935,0.001556322,-3.0517578e-05,0.23676123,-4.5776367e-05,-0.00024414062,3.4332275,-0.003865242,9.805786,0.24885559,-0.20578003,9.801548,-0.0018097907
-0.012113448,0.010628742,-16.13617,0.9917806,-0.20917115,-39.175415,0.001506418,-0.00015258789,0.23690824,-0.00010681152,-0.00024414062,3.5598755,0.00077438354,9.791428,0.22970581,-0.21057129,9.801557,0.00018565357
-0.012140303,0.010602439,-15.690613,0.9917883,-0.20977354,-38.03711,-0.0005135238,-3.0517578e-05,0.23645054,-4.5776367e-05,-6.1035156e-05,3.829956,0.00020694733,9.812973,0.24645996,-0.21057129,9.801555,-0.0010373443
-0.012090904,0.01065925,-15.516663,0.99177176,-0.20864028,-37.191772,0.0022133142,-3.0517578e-05,0.23745993,1.5258789e-05,-6.1035156e-05,4.3273926,0.0028543472,9.7986145,0.23449707,-0.21057129,9.801555,0.0019773394
-0.012058753,0.01065892,-16.082764,0.9917711,-0.20801386,-37.571716,0.0013132542,-3.0517578e-05,0.2373752,-4.5776367e-05,-6.1035156e-05,3.413391,-0.0027227402,9.800995,0.23449707,-0.20578003,9.80157,-0.0005289763
-0.01208519,0.010666871,-15.435791,0.99176955,-0.20850605,-37.73651,-0.00079908967,-7.6293945e-05,0.23759753,-0.00010681152,6.1035156e-05,3.2791138,0.0018510818,9.7986145,0.2416687,-0.20817566,9.801554,0.0001873076
-0.012052838,0.01065247,-15.380859,0.9917727,-0.20791768,-38.661194,0.0009902269,-7.6293945e-05,0.23723261,0.0001373291,0.0,3.9978027,-0.0016355515,9.808182,0.2416687,-0.2033844,9.801576,-0.00087697804
-0.012077931,0.0106912535,-15.426636,0.99176276,-0.20829165,-37.51526,-0.00030325353,-7.6293945e-05,0.23806456,7.6293945e-05,-0.00012207031,3.4423828,0.0009908676,9.805786,0.23210144,-0.21057129,9.801547,0.0013911724
-0.012092229,0.010622277,-14.761353,0.99178183,-0.20877635,-38.51471,-0.00076797605,0.00015258789,0.23672816,-0.00016784668,-0.00012207031,3.463745,0.0011339188,9.808182,0.24406433,-0.1986084,9.80157,-0.001832515
-0.012053424,0.010634323,-14.996338,0.9917777,-0.20798318,-38.6261,0.0013168305,0.00015258789,0.2368733,-4.5776367e-05,6.1035156e-05,3.211975,0.00091457367,9.805786,0.22253418,-0.20100403,9.801582,0.00065118074
-0.012058231,0.010625442,-15.115356,0.9917802,-0.20810346,-36.743164,-0.00071296096,-1.5258789e-05,0.23670845,-0.00016784668,0.00012207031,2.7374268,0.00013065338,9.805786,0.24406433,-0.21774292,9.801584,-0.0006197989
-0.012103908,0.010679468,-15.641785,0.9917666,-0.20883374,-38.763428,-0.0016658455,-7.6293945e-05,0.23789346,0.00019836426,0.00012207031,3.3432007,-0.0005540848,9.796219,0.23210144,-0.21057129,9.80154,0.0022592247
-0.012139767,0.010643324,-15.968323,0.9917772,-0.20964128,-38.40332,-0.0011130124,-7.6293945e-05,0.23726207,0.0001373291,0.0,3.9749146,-0.0010061264,9.815353,0.2416687,-0.21774292,9.8015375,-0.0013998747
-0.012179018,0.010699772,-14.915466,0.9917627,-0.21023884,-38.916016,-0.00073872507,-0.0001373291,0.23847975,-4.5776367e-05,-0.00024414062,3.2943726,0.00046157837,9.810577,0.23210144,-0.20817566,9.801495,0.0012058765
-0.012151214,0.010670016,-15.621948,0.9917702,-0.20978509,-37.87079,-1.1444092e-05,-7.6293945e-05,0.23782057,1.5258789e-05,0.00018310547,3.755188,-0.0008211136,9.808182,0.2416687,-0.20578003,9.801521,-0.0009931475
-0.012093578,0.010665823,-15.975952,0.99177,-0.20864655,-38.279724,0.0024655312,3.0517578e-05,0.23801586,7.6293945e-05,6.1035156e-05,2.7694702,0.00041103363,9.8033905,0.23928833,-0.20817566,9.801541,-0.00054490566
-0.012121146,0.010676853,-15.37323,0.99176764,-0.20917791,-38.545227,-0.00013116002,9.1552734e-05,0.23788339,-4.5776367e-05,-0.00018310547,3.0334473,0.00087833405,9.793823,0.2368927,-0.20578003,9.801533,-0.0003554523
-0.012090854,0.010670304,-15.419006,0.9917688,-0.20860635,-38.420105,0.0014340729,-7.6293945e-05,0.23767954,7.6293945e-05,-0.00018310547,3.4362793,-0.0027608871,9.808182,0.2416687,-0.20100403,9.80155,-0.0003617704
-0.012064677,0.010688644,-15.312195,0.9917632,-0.20804077,-38.52539,0.0013521761,3.0517578e-05,0.23798043,7.6293945e-05,-6.1035156e-05,2.8778076,0.0010309219,9.793823,0.23449707,-0.21057129,9.801554,0.00051516294
-0.012093366,0.010644854,-16.755676,0.99177575,-0.20873125,-41.35132,-0.0013341159,-7.6293945e-05,0.23717974,7.6293945e-05,0.00012207031,3.8375854,-0.001865387,9.800995,0.2416687,-0.20817566,9.801559,-0.0017587543
-0.01208868,0.010653368,-15.843201,0.9917733,-0.20861441,-38.363647,0.0004787594,9.1552734e-05,0.23733759,0.00019836426,-6.1035156e-05,3.6590576,0.00066947937,9.800995,0.22970581,-0.20578003,9.801558,0.0004708618
-0.012080389,0.010631258,-15.791321,0.99177915,-0.20851855,-39.663696,0.00015689433,3.0517578e-05,0.23687792,0.0001373291,0.0,4.295349,0.0017251968,9.810577,0.24406433,-0.20817566,9.801572,-0.00052429736
