rotationVector.y,rotationVector.x,magneticField.y,rotationVector.z,gravity.y,magneticField.z,linearAcceleration.y,gyroscope.y,gravity.x,gyroscope.z,gyroscope.x,magneticField.x,linearAcceleration.z,accelerometer.z,accelerometer.x,accelerometer.y,gravity.z,linearAcceleration.x
-0.012278952,0.010948049,-15.023804,0.9938386,-0.21581082,-39.26239,5.170703e-05,0.00016784668,0.23980162,-0.00032043457,0.00012207031,3.8482666,-0.0009355545,9.804352,0.23976135,-0.21798706,9.801342,0.00083607435
-0.012307452,0.010925341,-15.934753,0.99384505,-0.21642938,-38.822937,-0.0012471378,0.00022888184,0.23940738,-0.0002593994,-6.1035156e-05,3.3294678,-0.000954628,9.801956,0.23904419,-0.21559143,9.801338,-0.0001925081
-0.012289897,0.010906115,-15.496826,0.99384975,-0.21613799,-37.306213,0.00059863925,0.00010681152,0.23898646,-0.00019836426,0.00018310547,3.5232544,-0.0012722015,9.8022,0.23904419,-0.21440125,9.801354,-0.00024399161
-0.012247665,0.010908743,-15.466309,0.9938484,-0.2153052,-37.693787,0.000713855,-1.5258789e-05,0.2389508,-6.1035156e-05,0.0,3.9215088,-0.0011835098,9.803162,0.24023438,-0.21749878,9.801374,0.00029449165
-0.012294756,0.010925068,-15.577698,0.99384487,-0.21618189,-38.702393,-0.0017601401,0.00016784668,0.23937537,6.1035156e-05,0.0,2.1392822,0.0004930496,9.805069,0.23928833,-0.2172699,9.801344,0.00080914795
-0.012301929,0.010907395,-15.70282,0.99384964,-0.21636984,-37.986755,-0.00038188696,0.00022888184,0.23903717,-0.00019836426,6.1035156e-05,2.5436401,-3.8146973e-06,9.804596,0.23857117,-0.21607971,9.801349,0.00020126998
-0.012299952,0.010883644,-14.61792,0.9938558,-0.21639521,-38.1073,-0.0003389567,0.00010681152,0.2385584,-0.00019836426,0.00018310547,3.4729004,0.0015859604,9.802673,0.24047852,-0.21751404,9.80136,-5.6371093e-05
-0.012297322,0.010908511,-14.733887,0.9938493,-0.21627675,-38.179016,-0.00093762577,0.00016784668,0.23904985,-0.0001373291,0.00024414062,2.8244019,-0.0007047653,9.803162,0.23951721,-0.21679688,9.801351,0.0013673007
-0.012301385,0.010908601,-14.894104,0.9938493,-0.21635592,-37.677002,-0.0006210357,0.00010681152,0.23906013,0.0,0.0,2.6626587,-0.0006418228,9.8033905,0.24095154,-0.21798706,9.801348,0.00064729154
-0.012327299,0.0109300045,-15.789795,0.99384415,-0.21680488,-37.545776,-0.00065101683,0.00010681152,0.23954204,0.0,0.0,2.380371,-0.00059223175,9.806503,0.24191284,-0.21678162,9.801327,0.0013621151
-0.012305607,0.010946749,-14.738464,0.9938394,-0.21633552,-38.824463,0.00010441244,0.00016784668,0.23983134,6.1035156e-05,0.00024414062,3.7857056,0.0009460449,9.803879,0.24023438,-0.21751404,9.80133,8.825958e-05
-0.012317162,0.010941472,-15.940857,0.993841,-0.21657571,-38.668823,-0.00088891387,0.00010681152,0.23975004,0.00012207031,6.1035156e-05,3.250122,-0.002568245,9.802444,0.23976135,-0.21751404,9.801327,-4.339218e-05
-0.012312934,0.010946246,-14.929199,0.9938396,-0.21648014,-38.038635,-2.4318695e-05,4.5776367e-05,0.23983662,0.00024414062,6.1035156e-05,2.0950317,-0.00012207031,9.803146,0.24238586,-0.21702576,9.801327,0.0008325577
-0.012335165,0.010982638,-15.5303955,0.9938305,-0.21681648,-37.667847,-0.001597181,0.00010681152,0.2406104,-0.00044250488,0.00012207031,2.9525757,-0.0002527237,9.803146,0.23736572,-0.21655273,9.8013,0.0017239302
-0.012315824,0.010915653,-14.64386,0.9938477,-0.21661922,-37.904358,0.00059849024,6.1035156e-05,0.23923123,-0.00032043457,-0.00012207031,2.0248413,-0.0001707077,9.806503,0.23928833,-0.21464539,9.801338,-0.0023868233
-0.01227791,0.010927901,-15.370178,0.99384385,-0.21584485,-38.84735,0.0012608916,4.5776367e-05,0.2393968,6.1035156e-05,0.00024414062,3.0303955,0.0016450882,9.800995,0.23857117,-0.21440125,9.801352,0.0002964139
-0.012233006,0.010900174,-15.264893,0.9938504,-0.21504168,-37.89978,0.0013987422,0.00016784668,0.23874894,-0.0001373291,0.0,2.5619507,-0.0017766953,9.802673,0.23857117,-0.21774292,9.801385,-0.000940606
-0.012296045,0.010878955,-15.010071,0.99385697,-0.21633145,-37.825012,-0.0028062612,0.00010681152,0.23845652,0.0,0.00012207031,2.0126343,-0.0002374649,9.801239,0.23928833,-0.21487427,9.801364,0.00029996037
-0.012246407,0.010906882,-15.231323,0.99384886,-0.2152856,-38.064575,0.0016319901,4.5776367e-05,0.23891096,0.00024414062,-6.1035156e-05,3.0441284,-0.0008058548,9.8029175,0.24143982,-0.2172699,9.801375,0.0013048649
-0.012291296,0.01092842,-15.232849,0.993844,-0.2161052,-38.363647,-0.0011359751,4.5776367e-05,0.23943517,0.00012207031,0.0,2.9647827,-0.00021839142,9.804108,0.23976135,-0.21487427,9.801345,0.0010115057
-0.012269005,0.010924437,-15.414429,0.9938446,-0.21568011,-38.754272,0.00083976984,0.00010681152,0.23930898,-0.0001373291,0.0,2.3864746,0.00049209595,9.803635,0.23951721,-0.21511841,9.801357,0.0001706034
-0.012249346,0.010925415,-15.748596,0.99384403,-0.21529308,-36.088562,0.00047546625,0.00016784668,0.23928745,-7.6293945e-05,0.0,2.0736694,0.002084732,9.80603,0.2400055,-0.21368408,9.801367,0.0001667738
-0.012237114,0.010927052,-15.296936,0.99384344,-0.21504946,-38.563538,0.00047543645,0.00010681152,0.23929457,-0.0001373291,0.0,1.991272,-4.9591064e-05,9.804108,0.24191284,-0.21894836,9.801371,0.00064846873
-0.012302627,0.0109599745,-15.766907,0.99383587,-0.21624151,-37.901306,-0.0021597594,-1.5258789e-05,0.2400894,-0.00019836426,-6.1035156e-05,3.7475586,0.00011730194,9.8029175,0.23736572,-0.21751404,9.801325,0.002002284
-0.01232038,0.010905743,-16.065979,0.99385035,-0.21673504,-38.28888,-0.0009660423,0.00022888184,0.23904267,-0.00019836426,0.0,2.5253296,-0.0015201569,9.8029175,0.23857117,-0.21606445,9.80134,-0.0019672364
-0.01230641,0.010895709,-15.155029,0.99385273,-0.21648894,-37.524414,0.00069984794,0.00016784668,0.23881298,-0.0001373291,6.1035156e-05,3.1341553,0.0004234314,9.8033905,0.23857117,-0.21655273,9.801352,0.0006529689
-0.012299915,0.010876607,-15.246582,0.9938576,-0.21641342,-37.200928,-0.00033576787,0.00022888184,0.23841766,-0.00019836426,-6.1035156e-05,4.017639,0.00011253357,9.804352,0.2400055,-0.2163086,9.801362,-0.00038729608
-0.01230321,0.010891262,-15.94696,0.99385387,-0.21643835,-37.84027,0.0006479621,-0.00012207031,0.23871744,-6.1035156e-05,-6.1035156e-05,3.2562256,-0.00023841858,9.803162,0.24023438,-0.2172699,9.801354,0.0009940863
-0.012325568,0.010933377,-15.2771,0.9938432,-0.21676193,-38.090515,-0.000928089,0.00010681152,0.23960583,-0.00050354004,0.00012207031,3.4454346,0.0006341934,9.801956,0.23880005,-0.21606445,9.801327,0.0015313774
