rotationVector.y,rotationVector.x,magneticField.y,rotationVector.z,gravity.y,magneticField.z,linearAcceleration.y,gyroscope.y,gravity.x,gyroscope.z,gyroscope.x,magneticField.x,linearAcceleration.z,accelerometer.z,accelerometer.x,accelerometer.y,gravity.z,linearAcceleration.x
-0.012300191,0.010910796,-16.09497,0.99384874,-0.2163267,-39.07013,0.0014765114,0.0,0.23910154,6.1035156e-05,-9.1552734e-05,3.0807495,-0.0021619797,9.803162,0.23760986,-0.21487427,9.801349,0.00038905442
-0.012294808,0.010891077,-15.997314,0.99385375,-0.21627457,-38.241577,0.0011781603,0.00016784668,0.23869617,-0.0001373291,-0.00015258789,3.5720825,-0.00015544891,9.805069,0.24072266,-0.2182312,9.801358,-0.00039343536
-0.012321434,0.010901538,-16.914368,0.9938515,-0.21676698,-37.64801,-0.0011704713,4.5776367e-05,0.23896083,-1.5258789e-05,3.0517578e-05,2.9754639,0.002445221,9.804108,0.23951721,-0.21679688,9.801341,0.0009899586
-0.01233175,0.010906,-15.330505,0.99385047,-0.21695668,-38.29193,-0.0002629906,0.00010681152,0.23907158,-6.1035156e-05,9.1552734e-05,2.6382446,3.0517578e-05,9.806747,0.23928833,-0.21583557,9.801335,0.00063443184
-0.012302009,0.010919435,-15.266418,0.9938465,-0.2163389,-36.99646,0.000824064,-6.1035156e-05,0.23927796,6.1035156e-05,-3.0517578e-05,2.6504517,0.002407074,9.804108,0.23976135,-0.2163086,9.801343,0.0006428212
-0.0123505,0.010878056,-15.531921,0.9938581,-0.2173986,-38.165283,-0.0019584447,0.0,0.2385522,0.00024414062,9.1552734e-05,3.9962769,-0.00035953522,9.805313,0.23976135,-0.21702576,9.801338,-0.001257062
-0.012330657,0.010890262,-16.304016,0.9938546,-0.21697772,-38.215637,0.00049877167,0.00010681152,0.23875475,6.1035156e-05,-9.1552734e-05,3.3172607,0.00086688995,9.801239,0.23808289,-0.21368408,9.801342,0.00045238435
-0.012276662,0.010893696,-15.863037,0.9938528,-0.21591273,-39.257812,0.0027663112,0.0,0.23871064,-0.0001373291,-9.1552734e-05,3.2485962,-0.0021247864,9.802673,0.24072266,-0.21559143,9.801367,3.4809113e-05
-0.012284435,0.010918154,-16.464233,0.99384654,-0.21599875,-38.798523,-2.9817224e-05,-6.1035156e-05,0.23921566,-1.5258789e-05,-3.0517578e-05,1.9393921,-0.001253128,9.8033905,0.23928833,-0.21511841,9.8013525,0.0009789914
-0.012280236,0.010927646,-16.400146,0.993844,-0.215891,-38.6734,0.0005720258,0.00016784668,0.23939656,-0.00018310547,-3.0517578e-05,2.9067993,-0.0006799698,9.805557,0.23664856,-0.2163086,9.80135,0.00033339858
-0.012276872,0.0108782705,-15.898132,0.99385685,-0.2159584,-38.11493,-7.3716044e-05,0.00016784668,0.2384028,-0.00019836426,-9.1552734e-05,2.8533936,0.00178051,9.800278,0.2400055,-0.21751404,9.801373,-0.0013184845
-0.012314696,0.010893575,-15.591431,0.99385345,-0.21665671,-37.65564,-0.0008136481,0.00016784668,0.23878764,0.00036621094,-3.0517578e-05,4.2404175,-0.00040721893,9.801956,0.24023438,-0.21678162,9.801349,0.0009255856
-0.012317778,0.010885679,-15.457153,0.99385554,-0.21673824,-37.54883,-0.00024661422,4.5776367e-05,0.23863624,6.1035156e-05,-9.1552734e-05,4.083252,-0.00028133392,9.805313,0.23808289,-0.21606445,9.80135,0.00083594024
-0.012296422,0.010890103,-15.602112,0.99385405,-0.21630877,-37.4115,0.0009981841,-0.00018310547,0.23868008,0.00024414062,-3.0517578e-05,1.9073486,-0.00034809113,9.803879,0.24047852,-0.21798706,9.801358,-0.00014939904
-0.012358323,0.010919526,-14.146423,0.99384737,-0.21743974,-37.23755,-0.0019252598,0.00010681152,0.2393974,-6.1035156e-05,-0.00015258789,3.0166626,0.0016851425,9.8022,0.24191284,-0.21751404,9.801316,0.0012631863
-0.0123555,0.010938713,-14.520264,0.9938423,-0.21733275,-38.05847,0.0008224249,0.00010681152,0.23977499,0.00018310547,-9.1552734e-05,2.7542114,-0.0012655258,9.803162,0.24072266,-0.21463013,9.801309,0.0011297464
-0.012308251,0.010947284,-15.141296,0.9938393,-0.21638575,-37.979126,0.0020275712,0.00010681152,0.23984756,0.00012207031,3.0517578e-05,3.289795,0.000111579895,9.801483,0.23904419,-0.21534729,9.801328,0.00033907592
-0.012305322,0.010950948,-15.7196045,0.9938383,-0.21631862,-39.07776,0.00028403103,0.00010681152,0.23991469,6.1035156e-05,-9.1552734e-05,3.2577515,-0.0011978149,9.803162,0.24072266,-0.2182312,9.801329,0.00028657913
-0.012339771,0.010957189,-14.929199,0.99383724,-0.21697533,-38.038635,-0.0007355213,-0.00012207031,0.24011141,-0.0001373291,-0.00015258789,2.0950317,0.00015926361,9.800522,0.23951721,-0.21487427,9.80131,0.0008046329
-0.012310642,0.010958663,-15.406799,0.99383634,-0.21640177,-38.801575,0.0012985617,4.5776367e-05,0.24007997,6.1035156e-05,-3.0517578e-05,3.5934448,-0.0014886856,9.804825,0.23808289,-0.21655273,9.801322,-0.00033548474
-0.012310081,0.010928372,-14.743042,0.9938443,-0.21647261,-38.22174,-0.00028032064,0.0,0.23947343,-0.0001373291,3.0517578e-05,3.7902832,0.001244545,9.803162,0.24263,-0.21798706,9.801335,-0.0011781454
-0.012340904,0.010957166,-15.478516,0.99383724,-0.21699755,-40.049744,-0.001196906,0.0,0.2401133,6.1035156e-05,3.0517578e-05,2.3727417,0.00066661835,9.803146,0.24072266,-0.21870422,9.801309,0.0012858659
-0.012357034,0.010969552,-15.6311035,0.99383426,-0.21727945,-40.345764,-0.00019621849,0.00016784668,0.24039459,0.00010681152,-0.00015258789,3.3309937,0.000120162964,9.8033905,0.24238586,-0.21702576,9.801295,0.0007586181
-0.012383843,0.010983535,-15.99884,0.99383104,-0.21776584,-39.69879,-0.00039967895,-6.1035156e-05,0.2407301,0.00018310547,-3.0517578e-05,2.2750854,0.0010499954,9.804596,0.23976135,-0.21679688,9.801276,0.0008828491
