rotationVector.y,rotationVector.x,magneticField.y,rotationVector.z,gravity.y,magneticField.z,linearAcceleration.y,gyroscope.y,gravity.x,gyroscope.z,gyroscope.x,magneticField.x,linearAcceleration.z,accelerometer.z,accelerometer.x,accelerometer.y,gravity.z,linearAcceleration.x
-0.012250605,0.010958756,-15.629578,0.99383533,-0.21522766,-37.597656,0.00038455427,-0.00022888184,0.23995632,0.00032043457,-4.5776367e-05,2.5497437,0.0020551682,9.802444,0.23736572,-0.21679688,9.801352,-0.0009468496
-0.012277674,0.010938568,-15.576172,0.99384105,-0.21581143,-38.175964,-0.0011855662,-6.1035156e-05,0.23960945,0.00018310547,0.00019836426,2.2247314,-0.000207901,9.8029175,0.2416687,-0.2163086,9.801346,-0.0017873645
-0.01227985,0.010963377,-16.741943,0.9938346,-0.215787,-38.789368,-0.00023941696,-6.1035156e-05,0.2401098,0.00044250488,-4.5776367e-05,2.168274,0.00081539154,9.804596,0.23808289,-0.21655273,9.801335,0.0010435432
-0.012291821,0.010938978,-15.715027,0.99384123,-0.21608694,-39.605713,-0.00042018294,0.0,0.23964722,-6.1035156e-05,-4.5776367e-05,3.2531738,0.0006990433,9.804352,0.23976135,-0.21487427,9.801339,-0.001126647
-0.012281382,0.010933254,-16.395569,0.99384254,-0.21589832,-39.352417,0.0005739778,-0.00022888184,0.23951104,0.00038146973,1.5258789e-05,2.9022217,-0.0006380081,9.802673,0.237854,-0.21440125,9.801348,-0.0007533878
-0.012241352,0.010927874,-16.201782,0.99384326,-0.21513014,-38.16986,0.0017352402,-6.1035156e-05,0.23931986,0.0002593994,-4.5776367e-05,2.6794434,0.0006866455,9.803635,0.23904419,-0.21368408,9.801369,-0.0005699247
-0.012226246,0.010919359,-15.866089,0.9938452,-0.21485774,-38.72986,0.0005045235,0.0,0.23911813,0.0001373291,-0.00010681152,3.251648,0.0003080368,9.800278,0.23640442,-0.21774292,9.801379,-0.0008445531
-0.01227547,0.010868827,-16.30249,0.9938593,-0.21595645,-38.172913,-0.0017535537,-0.00018310547,0.23821118,0.0002593994,-0.00010681152,2.2720337,-0.0013885498,9.804108,0.23976135,-0.21583557,9.801378,-0.0018430799
-0.012286224,0.010911431,-15.8203125,0.9938483,-0.21605188,-38.523865,0.00024981797,-6.1035156e-05,0.23908503,6.1035156e-05,-4.5776367e-05,3.981018,4.2915344e-05,9.801239,0.23664856,-0.2141571,9.801354,0.00063923
-0.012263414,0.01086919,-15.100098,0.993859,-0.21571976,-37.50305,0.000866279,6.1035156e-05,0.23819327,0.0,7.6293945e-05,2.8945923,-0.0010890961,9.80603,0.24047852,-0.21606445,9.801384,-0.0018118024
-0.01225555,0.0109062195,-16.127014,0.99384916,-0.21546617,-38.381958,-7.70092e-05,-6.1035156e-05,0.23891683,0.0001373291,-0.00010681152,2.6809692,0.0024642944,9.802673,0.24047852,-0.21343994,9.801372,0.0015081912
-0.012220352,0.010942616,-15.261841,0.9938391,-0.21467972,-39.02893,0.001534313,-6.1035156e-05,0.23957054,0.0001373291,0.0001373291,2.4719238,0.00020599365,9.8029175,0.24095154,-0.21559143,9.801373,0.0015689284
-0.012244032,0.010978565,-15.248108,0.99383,-0.21504559,-37.831116,-0.0005091727,-6.1035156e-05,0.24033839,0.0002593994,-4.5776367e-05,2.8045654,-0.0012903214,9.803635,0.23641968,-0.21463013,9.801346,0.0008163005
-0.012227566,0.010893615,-14.788818,0.993852,-0.21495298,-37.420654,0.00036653876,6.1035156e-05,0.23860648,0.0002593994,1.5258789e-05,4.2770386,0.00072574615,9.805313,0.24047852,-0.21678162,9.80139,-0.003196612
-0.01226712,0.010938827,-15.071106,0.9938408,-0.2156044,-37.513733,-0.0013661236,0.0,0.2395926,6.1035156e-05,0.0001373291,3.2974243,0.0009613037,9.802429,0.2400055,-0.21583557,9.801352,0.0020147264
-0.012254723,0.010904746,-15.802002,0.9938495,-0.21545398,-36.984253,0.00039060414,-0.00012207031,0.23888566,0.00012207031,1.5258789e-05,3.3493042,0.00047588348,9.805313,0.23880005,-0.21606445,9.801373,-0.00014659762
-0.012267615,0.010908331,-15.771484,0.9938488,-0.21569636,-38.4552,-0.00030766428,0.0,0.23898421,7.6293945e-05,-4.5776367e-05,2.5375366,0.00048542023,9.803635,0.24072266,-0.2141571,9.801365,-0.00025111437
-0.012248882,0.010945708,-16.26587,0.9938387,-0.21522921,-40.56244,0.0008883774,0.0,0.23969196,0.00019836426,7.6293945e-05,3.6239624,-9.536743e-07,9.804108,0.2368927,-0.21583557,9.801357,0.0011923015
-0.012250933,0.010865649,-16.255188,0.9938597,-0.21548523,-39.665222,-0.00053815544,0.0,0.23809645,0.0,-4.5776367e-05,3.8711548,-0.00031852722,9.801239,0.23664856,-0.2141571,9.801391,-0.0029444546
-0.012223178,0.010864858,-15.72113,0.99385947,-0.21494469,-38.354492,0.0010643452,0.00018310547,0.23802271,0.00012207031,1.5258789e-05,2.217102,-0.00212574,9.801483,0.23857117,-0.21583557,9.801405,-0.00020483136
-0.012228621,0.0108441645,-16.41388,0.99386495,-0.21510683,-38.186646,2.3022294e-05,0.0001373291,0.23762056,-4.5776367e-05,3.0517578e-05,3.8772583,0.0001745224,9.8033905,0.23904419,-0.21368408,9.801411,0.00019522011
-0.012222902,0.010879208,-15.461731,0.9938557,-0.21490064,-39.305115,5.7190657e-05,-0.00010681152,0.2383089,-4.5776367e-05,-9.1552734e-05,2.7023315,-0.000374794,9.804352,0.23951721,-0.21368408,9.801399,0.0014182925
-0.012200833,0.0108919665,-15.344238,0.993852,-0.21443476,-39.53247,0.0015044212,0.0001373291,0.23851773,-0.00018310547,-9.1552734e-05,3.3493042,0.0005578995,9.803879,0.23808289,-0.21559143,9.801404,0.00048574805
-0.012227533,0.01088027,-15.309143,0.9938555,-0.21498832,-39.09607,-0.0012740195,-4.5776367e-05,0.23833977,-0.00018310547,-3.0517578e-05,3.9169312,0.0008468628,9.8029175,0.23832703,-0.21440125,9.801395,-6.403029e-05
-0.012218337,0.010878892,-15.715027,0.9938557,-0.21481223,-38.179016,0.00070388615,7.6293945e-05,0.23829304,7.6293945e-05,-3.0517578e-05,3.4255981,0.0002527237,9.801956,0.23713684,-0.21440125,9.801401,-0.0002642274
-0.012207371,0.010864008,-15.94696,0.9938594,-0.21463792,-38.095093,0.0005084425,1.5258789e-05,0.23797274,1.5258789e-05,3.0517578e-05,2.1270752,-0.0019083023,9.802673,0.2368927,-0.21606445,9.801413,-0.00039352477
-0.012209401,0.010836377,-15.965271,0.9938667,-0.214752,-37.609863,-0.00034061074,0.0001373291,0.23742488,7.6293945e-05,-9.1552734e-05,3.0166626,-0.00015640259,9.8029175,0.23857117,-0.21104431,9.801424,-0.0008048415
-0.012169286,0.010846138,-15.646362,0.99386346,-0.21394137,-37.590027,0.0019652396,7.6293945e-05,0.23753619,-0.00012207031,-9.1552734e-05,2.307129,0.00037193298,9.801239,0.23880005,-0.21583557,9.801438,0.0007580817
-0.012199772,0.010851168,-15.950012,0.9938626,-0.21452391,-38.290405,-0.00080129504,1.5258789e-05,0.23770033,-0.00018310547,-9.1552734e-05,3.1738281,-0.00071811676,9.8033905,0.2368927,-0.21534729,9.801422,0.00060223043
-0.012226518,0.010845805,-15.765381,0.9938645,-0.2150613,-37.931824,-0.0009807199,1.5258789e-05,0.23764896,-0.00036621094,9.1552734e-05,2.7008057,1.04904175e-05,9.805069,0.24072266,-0.21583557,9.801412,-6.389618e-05
-0.012233436,0.010889907,-16.044617,0.9938531,-0.21507777,-38.145447,-0.0007084459,-4.5776367e-05,0.23854469,1.5258789e-05,0.00015258789,2.84729,0.0023927689,9.80101,0.23857117,-0.21559143,9.80139,0.0018791109
-0.012233176,0.010896868,-15.405273,0.99385124,-0.21505392,-38.275146,-0.000502035,1.5258789e-05,0.23868322,1.5258789e-05,9.1552734e-05,3.6773682,-0.0012760162,9.804596,0.23808289,-0.21583557,9.801386,7.742643e-05
-0.012236627,0.010876691,-15.663147,0.9938566,-0.21517578,-38.485718,-0.00037384033,0.00019836426,0.23828726,0.00012207031,3.0517578e-05,1.9760132,0.00058078766,9.803879,0.23617554,-0.2141571,9.8013935,-0.00047956407
-0.012212774,0.010849894,-16.152954,0.99386317,-0.21478154,-38.36975,0.00089877844,-4.5776367e-05,0.23770198,-4.5776367e-05,-3.0517578e-05,2.2781372,0.00038814545,9.806503,0.24023438,-0.21607971,9.801415,-0.0011037439
-0.012231499,0.01087931,-15.074158,0.99385583,-0.21506844,-35.39276,-0.0009483844,1.5258789e-05,0.23832887,1.5258789e-05,9.1552734e-05,1.3031006,0.0015268326,9.802673,0.23713684,-0.21559143,9.801394,0.0013628006
-0.012220181,0.010870706,-16.4917,0.99385786,-0.21487035,-38.035583,5.237758e-05,1.5258789e-05,0.23813334,7.6293945e-05,3.0517578e-05,1.6220093,-0.00058078766,9.802444,0.23760986,-0.2115326,9.801404,-0.00058586895
-0.012189974,0.010847621,-15.473938,0.9938634,-0.2143419,-37.571716,0.001665175,-4.5776367e-05,0.23760898,-4.5776367e-05,-9.1552734e-05,2.7160645,-0.0008611679,9.804108,0.23760986,-0.21559143,9.801428,-0.0010114759
-0.012208762,0.010851487,-16.343689,0.9938627,-0.21469882,-37.825012,-0.0005979687,1.5258789e-05,0.23772544,7.6293945e-05,0.00015258789,2.7557373,0.00038433075,9.8029175,0.23808289,-0.21559143,9.801417,7.264316e-05
-0.012209568,0.010852174,-15.652466,0.99386257,-0.21471274,-38.264465,-0.0006067455,0.0001373291,0.23774086,-0.00018310547,-3.0517578e-05,2.1392822,-0.00070858,9.801727,0.23808289,-0.21679688,9.801416,0.00053848326
-0.012254131,0.010848679,-15.579224,0.9938642,-0.21559349,-40.293884,-0.0016447753,7.6293945e-05,0.23776402,-0.00018310547,3.0517578e-05,4.1397095,-0.0011081696,9.804352,0.23880005,-0.21463013,9.801397,0.0007569939
-0.012228368,0.010862612,-15.856934,0.9938601,-0.21505222,-38.658142,0.00093761086,-4.5776367e-05,0.23798867,-0.00018310547,3.0517578e-05,3.414917,0.0010118484,9.798843,0.23617554,-0.21559143,9.801403,0.0002913326
-0.012231355,0.010831739,-15.783691,0.99386823,-0.2151937,-39.201355,-0.00037789345,1.5258789e-05,0.23737797,-0.00012207031,3.0517578e-05,2.2888184,-0.002040863,9.804825,0.24047852,-0.21751404,9.8014145,-0.0014684647
-0.01227646,0.010896444,-15.52887,0.9938521,-0.21590139,-38.54065,-0.0022903234,-0.00010681152,0.23876515,-0.00024414062,0.00015258789,3.993225,0.001666069,9.804352,0.23760986,-0.21655273,9.801366,0.0026309937
-0.012284255,0.010863063,-15.226746,0.9938609,-0.21614374,-37.91504,-0.00061558187,7.6293945e-05,0.23811431,-0.00024414062,9.1552734e-05,3.1280518,-0.00016212463,9.804352,0.23664856,-0.21798706,9.801376,-0.0012629926
-0.012291242,0.010828915,-15.995789,0.99386996,-0.21637225,-37.820435,-0.00061550736,-4.5776367e-05,0.23744643,-0.00024414062,-9.1552734e-05,2.531433,5.340576e-05,9.8022,0.23832703,-0.21679688,9.801387,-0.0013125986
-0.012290727,0.010853648,-15.67688,0.99386346,-0.21629563,-37.69684,2.9057264e-05,-4.5776367e-05,0.23793964,-4.5776367e-05,0.00015258789,2.9464722,0.00035381317,9.800522,0.23904419,-0.21391296,9.801376,0.0005852878
-0.012268848,0.010885657,-15.722656,0.99385476,-0.21578163,-38.549805,0.0009325743,1.5258789e-05,0.23853369,-0.00024414062,9.1552734e-05,3.2608032,-0.0015249252,9.802444,0.23832703,-0.21655273,9.801374,0.0011997819
-0.012256787,0.010864736,-15.675354,0.99386,-0.21560216,-38.64441,-0.00093972683,7.6293945e-05,0.23809043,-0.00024414062,9.1552734e-05,3.9871216,-0.00015544891,9.803635,0.23951721,-0.21440125,9.801389,0.0009417683
-0.012233618,0.010897559,-15.646362,0.99385107,-0.21506067,-37.965393,0.000925526,1.5258789e-05,0.23869793,-0.00030517578,-9.1552734e-05,2.3040771,0.001004219,9.803162,0.24023438,-0.21487427,9.801385,0.0012831837
-0.01223739,0.010909471,-15.637207,0.993848,-0.21510233,-37.36725,9.909272e-06,7.6293945e-05,0.23894386,-0.00016784668,3.0517578e-05,2.470398,0.00035476685,9.802444,0.2400055,-0.21391296,9.801379,0.00054450333
-0.012214895,0.010920095,-15.763855,0.99384487,-0.21463382,-38.15918,0.0009886771,-9.1552734e-05,0.23910914,-0.0004272461,-0.00015258789,2.6992798,0.0011892319,9.800766,0.24072266,-0.21511841,9.801385,0.00085298717
-0.012236043,0.010967524,-15.563965,0.9938328,-0.21491925,-37.654114,-0.00042831898,1.5258789e-05,0.24010107,-0.00012207031,9.1552734e-05,2.468872,-0.0022325516,9.8033905,0.23951721,-0.21559143,9.801355,0.0013220459
-0.012245095,0.010943144,-14.552307,0.9938393,-0.21516211,-38.165283,-0.0004027784,0.0001373291,0.23963283,-0.00024414062,-3.0517578e-05,3.3950806,0.0010652542,9.8022,0.23904419,-0.2163086,9.801361,-0.0008623302
-0.012266163,0.010914774,-15.179443,0.99384713,-0.2156506,-38.941956,-0.0008816868,7.6293945e-05,0.23910995,-0.00024414062,-3.0517578e-05,2.6397705,-0.0005645752,9.802444,0.23928833,-0.21440125,9.801363,-0.00056144595
-0.012254936,0.010921337,-15.420532,0.9938452,-0.21541336,-37.924194,0.0003234297,-0.00010681152,0.23921762,-0.00024414062,9.1552734e-05,2.39563,0.00072956085,9.801956,0.23880005,-0.21534729,9.801365,0.0005121082
-0.012219709,0.010929209,-15.592957,0.99384254,-0.21470337,-37.53662,0.0008133799,7.6293945e-05,0.23930132,-0.00036621094,3.0517578e-05,3.1143188,-0.0004711151,9.804825,0.23857117,-0.21487427,9.801379,-0.00028271973
