rotationVector_x,rotationVector_y,rotationVector_z,accelerometer_x,accelerometer_y,accelerometer_z,magneticField_x,magneticField_y,magneticField_z,gravity_x,gravity_y,gravity_z,linearAcceleration_x,linearAcceleration_y,linearAcceleration_z,gyroscope_x,gyroscope_y,gyroscope_z
-0.012250413,0.0037043858,-0.2026189,-0.021057129,-0.25004578,9.805069,-6.2301636,16.351318,-43.86444,-0.022458665,-0.2499885,9.803438,-2.749078e-05,0.00023058057,0.0009965897,0.0,1.5258789e-05,-0.00016784668
-0.012234468,0.0036806848,-0.20254953,-0.022247314,-0.2524414,9.804825,-6.365967,15.103149,-43.88733,-0.022084562,-0.24958657,9.803449,0.0007892307,0.00055393577,0.00066280365,6.1035156e-05,7.6293945e-05,-4.5776367e-05
-0.012310065,0.0036926514,-0.20262069,-0.020095825,-0.25172424,9.804825,-5.026245,16.360474,-44.215393,-0.021995736,-0.2510873,9.80341,0.00047009252,-0.0022639632,-0.0013113022,-0.00012207031,1.5258789e-05,-0.00022888184
-0.012320569,0.003674429,-0.20257951,-0.022735596,-0.25053406,9.804352,-4.7286987,15.948486,-44.91577,-0.02161459,-0.2512157,9.803408,0.0008050762,-0.00046816468,-0.0008764267,6.1035156e-05,0.0001373291,1.5258789e-05
-0.012289175,0.0037054257,-0.2026423,-0.02130127,-0.2498169,9.806992,-6.0775757,16.140747,-43.61267,-0.022318562,-0.25073743,9.803418,-0.0006430261,0.0014412701,-0.000579834,-0.00018310547,0.0001373291,7.6293945e-05
-0.012302233,0.0036736021,-0.20256759,-0.02130127,-0.25125122,9.805542,-5.5603027,15.232849,-44.34662,-0.021674646,-0.25086007,9.803417,0.0018132571,0.00016140938,0.0024967194,0.00012207031,-4.5776367e-05,-0.00010681152
-0.012302132,0.0036648042,-0.20254494,-0.021774292,-0.25004578,9.805069,-5.5389404,15.748596,-44.621277,-0.021511877,-0.2508227,9.803418,-0.00025805645,-0.0001335442,-0.0010538101,-6.1035156e-05,-0.00010681152,1.5258789e-05
-0.012270126,0.003672116,-0.2025466,-0.022735596,-0.24789429,9.8033905,-6.1691284,15.995789,-44.317627,-0.021779059,-0.2502372,9.803433,-0.0009523947,0.0007120371,-0.00022888184,0.0,1.5258789e-05,-0.00010681152
-0.012252912,0.0036994966,-0.20260768,-0.027755737,-0.25028992,9.802444,-5.3237915,15.028381,-43.870544,-0.022357702,-0.25001675,9.803436,-0.0003751088,0.0009481609,-0.0012674332,0.0,0.00019836426,1.5258789e-05
-0.0122038545,0.003781872,-0.20279285,-0.022018433,-0.24861145,9.804352,-4.801941,15.937805,-44.08264,-0.024087517,-0.2494066,9.803449,-0.0031938292,9.216368e-05,-0.001332283,0.00024414062,7.6293945e-05,-0.00018310547
