timestamp,rotationVector_x,rotationVector_y,rotationVector_z,accelerometer_x,accelerometer_y,accelerometer_z,magneticField_x,magneticField_y,magneticField_z,gravity_x,gravity_y,gravity_z,linearAcceleration_x,linearAcceleration_y,linearAcceleration_z,gyroscope_x,gyroscope_y,gyroscope_z
2019-07-01T19:23:02.831Z,0.038875364,0.038174026,0.47466168,0.100738525,-0.24119568,9.800766,25.585938,12.861633,-38.49945,-0.2958173,1.0252066,9.748426,0.334911,-1.0621655,1.9424682,-0.00024414062,-6.1035156e-05,-6.1035156e-05
2019-07-01T19:23:03.035Z,0.03576473,0.035434473,0.4802728,0.095947266,-0.24024963,9.79837,26.445007,13.937378,-38.015747,-0.27168706,0.9480368,9.756935,0.3208364,-1.0154252,1.842617,0.00024414062,0.0,-4.5776367e-05
2019-07-01T19:23:03.241Z,0.032868117,0.032942347,0.48696712,0.09906006,-0.23951721,9.801239,26.391602,12.617493,-37.452698,-0.24959797,0.87688607,9.764177,0.3004836,-0.9622745,1.7523336,0.00036621094,-0.00010681152,-0.000289917
2019-07-01T19:23:03.445Z,0.016635466,0.017267091,0.5237922,0.09906006,-0.2416687,9.800766,26.185608,13.328552,-36.843872,-0.11747482,0.45521706,9.795375,0.20450479,-0.6437801,1.168088,-6.1035156e-05,1.5258789e-05,0.00012207031
2019-07-01T19:23:03.650Z,0.0076816133,0.0072290306,0.5379834,0.09786987,-0.24023438,9.800293,25.785828,13.601685,-38.056946,-0.038455658,0.20326927,9.804467,0.13588056,-0.4280114,0.7798395,0.0,-6.1035156e-05,-4.5776367e-05
2019-07-01T19:23:03.855Z,0.0023031686,0.0008762757,0.54654366,0.100494385,-0.24168396,9.797653,26.156616,12.747192,-37.416077,0.010296302,0.04722213,9.806531,0.09027731,-0.28492373,0.51734066,6.1035156e-05,6.1035156e-05,-6.1035156e-05
2019-07-01T19:23:04.060Z,-0.0010815375,-0.0031806363,0.55150604,0.09690857,-0.24215698,9.799561,25.88501,12.22229,-38.04016,0.040338643,-0.052099198,9.806429,0.058509074,-0.19049731,0.3463297,6.1035156e-05,6.1035156e-05,0.00012207031
2019-07-01T19:23:04.265Z,-0.003243857,-0.0058005303,0.55129325,0.100494385,-0.237854,9.802444,25.6073,13.227844,-38.35144,0.059839778,-0.11579879,9.805784,0.03947262,-0.12556389,0.23136425,6.1035156e-05,1.5258789e-05,-0.000289917
2019-07-01T19:23:04.471Z,-0.004709132,-0.0075890375,0.54765445,0.09977722,-0.24191284,9.799332,25.502014,14.379883,-37.358093,0.07395084,-0.1587912,9.805085,0.028703138,-0.086884856,0.15359974,0.0,0.00018310547,1.5258789e-05
2019-07-01T19:23:04.550Z,-0.005662801,-0.008672685,0.5462909,0.09666443,-0.24023438,9.797653,24.960327,13.1073,-37.82196,0.08178963,-0.18594551,9.804545,0.016507,-0.05490014,0.10096741,-6.1035156e-05,-6.1035156e-05,-0.00010681152
2019-07-01T19:23:04.758Z,-0.0062612784,-0.009368394,0.54406923,0.09906006,-0.23808289,9.799805,25.378418,13.65509,-38.85956,0.08734159,-0.20299856,9.80416,0.011178754,-0.035879,0.06890583,0.00018310547,-0.00010681152,-0.00016784668
2019-07-01T19:23:04.950Z,-0.006643565,-0.009926088,0.5449198,0.10145569,-0.23832703,9.800522,26.313782,12.760925,-37.872314,0.09221885,-0.2153326,9.803852,0.0097040385,-0.025046647,0.04609394,-6.1035156e-05,-6.1035156e-05,-0.00010681152
2019-07-01T19:23:05.161Z,-0.0069330195,-0.010199753,0.545235,0.096191406,-0.23832703,9.7986145,26.345825,13.642883,-38.60016,0.09354038,-0.22305161,9.803667,0.0022624359,-0.016058922,0.030100822,6.1035156e-05,-0.00016784668,-0.00016784668
2019-07-01T19:23:05.362Z,-0.0071219997,-0.010410413,0.5437347,0.09881592,-0.23951721,9.803879,26.753235,13.438416,-37.071228,0.09539024,-0.22824031,9.80353,0.004138395,-0.011340886,0.022453308,0.0,0.0,-4.5776367e-05
2019-07-01T19:23:05.561Z,-0.0072589433,-0.010543652,0.54310256,0.096191406,-0.23832703,9.803146,26.153564,12.979126,-39.1037,0.096296795,-0.23184228,9.803436,0.0017213002,-0.0078029186,0.015761375,0.00018310547,-6.1035156e-05,1.5258789e-05
2019-07-01T19:23:05.773Z,-0.0073286206,-0.010603825,0.5429652,0.0993042,-0.23951721,9.800278,25.93689,13.240051,-37.15515,0.096583396,-0.23361462,9.803392,0.00067127496,-0.003997728,0.009387016,-6.1035156e-05,0.00012207031,0.0
2019-07-01T19:23:05.973Z,-0.0074219625,-0.010700213,0.54212815,0.09643555,-0.24143982,9.8022,26.098633,13.175964,-36.872864,0.09741161,-0.236081,9.803324,0.0014937595,-0.005294487,0.005625725,0.00018310547,-0.00010681152,0.00024414062
2019-07-01T19:23:06.176Z,-0.007472757,-0.0107713165,0.54222935,0.09953308,-0.23857117,9.8029175,26.811218,13.0859375,-37.75177,0.09801431,-0.23768571,9.80328,0.0013259128,-0.0007286668,0.004201889,6.1035156e-05,6.1035156e-05,-6.1035156e-05
2019-07-01T19:23:06.380Z,-0.007511542,-0.010755952,0.5422392,0.09666443,-0.23928833,9.800766,25.787354,13.525391,-37.467957,0.097345844,-0.23816253,9.803275,-0.0011199862,-0.0014389604,0.00024318695,0.00012207031,-0.00016784668,-0.00010681152
2019-07-01T19:23:06.575Z,-0.007602367,-0.010794129,0.5423341,0.09475708,-0.23760986,9.801483,25.715637,13.66272,-36.909485,0.09698158,-0.24007586,9.803231,-3.9123e-05,-0.0035993308,-9.536743e-07,6.1035156e-05,0.00024414062,-0.00022888184
2019-07-01T19:23:06.783Z,-0.007495933,-0.010697121,0.5421723,0.098098755,-0.24119568,9.800049,27.114868,12.820435,-38.648987,0.09656153,-0.23727208,9.803304,-0.0005885735,0.004390344,0.0017490387,0.0,0.0001373291,-0.00018310547
2019-07-01T19:23:06.991Z,-0.0075726667,-0.01079487,0.54231584,0.09977722,-0.24334717,9.804108,26.316833,12.986755,-38.731384,0.09731496,-0.23959231,9.80324,0.001759775,-0.0052253157,0.002117157,0.00024414062,1.5258789e-05,0.0
2019-07-01T19:23:07.192Z,-0.0075804763,-0.010786999,0.5423132,0.096191406,-0.23640442,9.803162,26.57013,13.220215,-38.5437,0.09710297,-0.23963697,9.803241,-0.00042533875,-0.00015696883,0.00029182434,0.00019836426,0.00012207031,-4.5776367e-05
2019-07-01T19:23:07.393Z,-0.0075559574,-0.010776267,0.5422872,0.09762573,-0.24072266,9.801239,27.011108,12.303162,-38.671875,0.09719442,-0.23911586,9.803252,0.0004452765,0.0009986162,-0.00013256073,-4.5776367e-05,6.1035156e-05,0.00012207031
2019-07-01T19:23:07.590Z,-0.0075495834,-0.010762082,0.5422694,0.09666443,-0.23808289,9.800049,26.916504,13.674927,-37.9364,0.09703361,-0.23885797,9.803261,-0.00010428578,0.0007239729,-0.0013589859,1.5258789e-05,-6.1035156e-05,0.00024414062
2019-07-01T19:23:07.796Z,-0.007499834,-0.010746266,0.5422224,0.09666443,-0.23521423,9.802673,26.121521,11.86676,-36.990356,0.09731556,-0.23786466,9.803282,0.0010401309,0.0014137179,0.0016412735,7.6293945e-05,0.00012207031,-0.00010681152
2019-07-01T19:23:07.992Z,-0.007544837,-0.010777627,0.54228145,0.09883118,-0.24095154,9.804352,26.73645,13.226318,-37.945557,0.09733677,-0.23894647,9.803256,5.1125884e-05,-0.0020205379,0.0012578964,1.5258789e-05,0.00018310547,-0.00022888184
2019-07-01T19:23:08.213Z,-0.007548259,-0.010735959,0.54224324,0.09547424,-0.24023438,9.8033905,25.354004,12.687683,-36.564636,0.09662475,-0.23855536,9.803272,-0.0016235933,0.00070151687,0.0013170242,1.5258789e-05,-0.00010681152,0.00018310547
2019-07-01T19:23:08.407Z,-0.00755265,-0.010749547,0.5422592,0.095718384,-0.23760986,9.803879,26.4328,13.568115,-37.486267,0.096797355,-0.238774,9.803265,0.0005829334,-0.0002669543,0.0002374649,-0.00010681152,0.0,-6.1035156e-05
2019-07-01T19:23:08.606Z,-0.0075486125,-0.010735637,0.5422432,0.09786987,-0.23904419,9.800049,26.651001,13.075256,-37.747192,0.09661569,-0.23855771,9.803271,-0.00041056424,0.00044097006,-0.003036499,-4.5776367e-05,-0.00010681152,-0.00048828125
2019-07-01T19:23:08.811Z,-0.0075355642,-0.01074744,0.5422463,0.09643555,-0.237854,9.800995,26.693726,12.353516,-38.57422,0.09694807,-0.2384686,9.80327,0.00021898746,0.00057931244,-0.0001077652,-0.00022888184,-0.00016784668,-0.00022888184
2019-07-01T19:23:09.014Z,-0.007517676,-0.010841917,0.54232633,0.100738525,-0.23927307,9.804352,25.915527,14.399719,-36.312866,0.098672055,-0.2391879,9.803236,0.0027918592,-0.0010664016,0.0012159348,0.00019836426,-6.1035156e-05,-0.00035095215
2019-07-01T19:23:09.217Z,-0.007534078,-0.010768705,0.54226595,0.09666443,-0.23808289,9.799332,25.875854,13.751221,-37.652588,0.097308636,-0.23867251,9.803262,-0.0025337562,0.0007748455,-0.0019083023,-4.5776367e-05,6.1035156e-05,-0.00010681152
2019-07-01T19:23:09.422Z,-0.0075584664,-0.0108061,0.5423177,0.095947266,-0.24023438,9.803635,26.029968,13.7664795,-38.334656,0.09765053,-0.23947802,9.80324,0.00094301254,-0.0014894605,0.0022382736,7.6293945e-05,6.1035156e-05,-4.5776367e-05
2019-07-01T19:23:09.638Z,-0.00755766,-0.010771435,0.5422836,0.098098755,-0.23928833,9.802673,25.190735,12.82959,-37.81128,0.097097725,-0.23909214,9.803255,-0.00089527667,0.0004937947,-0.0009012222,-0.00010681152,0.00012207031,-0.00010681152
2019-07-01T19:23:09.830Z,-0.0075787203,-0.010801669,0.54232633,0.09762573,-0.24023438,9.8029175,25.587463,12.712097,-37.928772,0.09735958,-0.23976557,9.803235,0.00074595213,-0.00072965026,0.0008382797,-0.00010681152,6.1035156e-05,-0.00022888184
2019-07-01T19:23:10.032Z,-0.007573622,-0.010784844,0.5423068,0.09762573,-0.23904419,9.803879,25.76294,12.860107,-36.697388,0.09714222,-0.23950037,9.803244,0.00048832595,0.00068843365,0.0004043579,1.5258789e-05,0.00018310547,-0.00016784668
2019-07-01T19:23:10.235Z,-0.0075505013,-0.0108482,0.54235333,0.100738525,-0.24047852,9.803635,25.938416,13.162231,-36.566162,0.09841862,-0.23979868,9.803224,0.0027930737,-0.0006802082,0.0008993149,7.6293945e-05,6.1035156e-05,-0.00016784668
2019-07-01T19:23:10.440Z,-0.007571359,-0.010849646,0.54236805,0.09666443,-0.24072266,9.802673,25.906372,12.585449,-37.513733,0.09821633,-0.2401594,9.803217,-0.00082165,-0.0010309666,0.0004453659,-4.5776367e-05,-6.1035156e-05,-4.5776367e-05
2019-07-01T19:23:10.638Z,-0.007567686,-0.01086977,0.54238516,0.09954834,-0.24047852,9.805069,26.45874,13.923645,-36.20758,0.09858202,-0.24031496,9.80321,0.0011906847,-0.00015255809,0.0004491806,1.5258789e-05,6.1035156e-05,0.0
2019-07-01T19:23:10.842Z,-0.007554463,-0.010821586,0.5423301,0.09786987,-0.23880005,9.8022,25.801086,13.815308,-37.409973,0.097944655,-0.23957816,9.803233,-0.0012756437,0.000995785,-0.00178051,0.0001373291,0.0,0.00024414062
2019-07-01T19:23:11.044Z,-0.0075431825,-0.01083756,0.5423384,0.09906006,-0.23904419,9.800049,25.440979,12.913513,-36.898804,0.098325476,-0.23956318,9.80323,0.00074665993,-0.00022760034,-0.0015048981,0.0001373291,-0.00010681152,-0.00022888184
2019-07-01T19:23:11.247Z,-0.007555504,-0.010810996,0.54232055,0.098587036,-0.24095154,9.799332,26.020813,13.322449,-37.217712,0.097761884,-0.23948161,9.803239,-0.0013068691,0.00014558434,-0.0014810562,-0.00010681152,6.1035156e-05,0.00012207031
2019-07-01T19:23:11.449Z,-0.0075240387,-0.010830361,0.5423192,0.09690857,-0.23712158,9.801712,25.801086,13.815308,-37.409973,0.09841602,-0.239169,9.80324,0.00090639293,0.00079770386,0.00028705597,-0.00010681152,7.6293945e-05,0.00012207031
2019-07-01T19:23:11.652Z,-0.0076328926,-0.010881931,0.5424385,0.09428406,-0.2457428,9.79837,25.097656,12.380981,-36.842346,0.09807319,-0.24152473,9.8031845,-0.00042197853,-0.0035636723,-0.0015497208,-0.000289917,-0.00016784668,-0.00018310547
2019-07-01T19:23:11.852Z,-0.0075210202,-0.010728115,0.5422183,0.09906006,-0.23617554,9.801727,26.808167,13.088989,-38.127136,0.09679233,-0.23802029,9.803284,-0.0027463734,0.0070941597,0.004076004,1.5258789e-05,6.1035156e-05,0.00012207031
2019-07-01T19:23:12.058Z,-0.0075468295,-0.010786425,0.5422912,0.098587036,-0.24072266,9.8029175,25.9552,12.011719,-38.235474,0.09745773,-0.23907398,9.803251,0.0013847649,-0.0014323145,-0.0011024475,-0.00016784668,-0.00010681152,0.0
2019-07-01T19:23:12.260Z,-0.007612303,-0.010868826,0.5424127,0.10145569,-0.24119568,9.801712,26.875305,12.649536,-37.539673,0.098083846,-0.24104315,9.803197,0.0014758632,-0.0037662834,-0.0001039505,-4.5776367e-05,0.00018310547,-0.00016784668
2019-07-01T19:23:12.463Z,-0.0075015263,-0.010831824,0.54230624,0.09786987,-0.23664856,9.803162,25.823975,12.582397,-37.73651,0.098683275,-0.2388121,9.803245,0.00038368255,0.002146855,0.001074791,7.6293945e-05,-0.00010681152,-4.5776367e-05
2019-07-01T19:23:12.669Z,-0.0075452775,-0.010873363,0.5423744,0.09977722,-0.23880005,9.803879,27.418518,14.073181,-37.574768,0.09888272,-0.23998272,9.803215,0.00018119812,-0.0019394755,0.0005578995,-0.00022888184,-6.1035156e-05,0.00012207031
2019-07-01T19:23:12.871Z,-0.0075808335,-0.0108894715,0.54241264,0.098342896,-0.2400055,9.80603,25.437927,12.919617,-37.652588,0.098758794,-0.2407443,9.803197,-0.0006485507,-0.0009151995,0.0014972687,-4.5776367e-05,-6.1035156e-05,7.6293945e-05
2019-07-01T19:23:13.075Z,-0.007560036,-0.010846741,0.54235804,0.09786987,-0.24502563,9.802444,25.671387,12.866211,-38.12561,0.09829181,-0.23994079,9.803222,-0.0013765842,0.0011245012,-0.0020360947,1.5258789e-05,-6.1035156e-05,-4.5776367e-05
2019-07-01T19:23:13.279Z,-0.0075666006,-0.010879744,0.54239416,0.098587036,-0.24095154,9.8022,25.463867,13.578796,-37.89673,0.0987553,-0.24040419,9.8032055,0.00054453313,-0.0017421544,0.002146721,7.6293945e-05,-0.00010681152,1.5258789e-05
2019-07-01T19:23:13.481Z,-0.0075661065,-0.010851082,0.5423661,0.09786987,-0.23760986,9.803635,25.787354,13.525391,-37.391663,0.098296426,-0.24008791,9.803218,-0.00091823936,0.0005790144,-0.000166893,0.0001373291,0.0,-0.00010681152
2019-07-01T19:23:13.679Z,-0.007499723,-0.010867162,0.5423393,0.09977722,-0.23880005,9.8033905,25.02594,12.672424,-37.535095,0.09927521,-0.23916212,9.80323,0.0017063096,0.0017991513,-0.00042629242,7.6293945e-05,-6.1035156e-05,7.6293945e-05
2019-07-01T19:23:13.880Z,-0.0075785937,-0.010884998,0.54240686,0.09738159,-0.24119568,9.7986145,26.083374,13.038635,-37.957764,0.098710604,-0.24065918,9.803201,-0.0015434176,-0.0024944097,-0.003148079,-4.5776367e-05,0.0,-6.1035156e-05
2019-07-01T19:23:14.092Z,-0.007585206,-0.010866704,0.5423934,0.09762573,-0.24168396,9.803635,26.582336,13.35907,-37.457275,0.09834274,-0.24057192,9.8032055,-0.00023902208,-0.00016286969,0.0018854141,-0.00010681152,-4.5776367e-05,0.00024414062
2019-07-01T19:23:14.281Z,-0.0076245456,-0.010896915,0.5424477,0.09786987,-0.24191284,9.804352,25.959778,12.007141,-37.63275,0.0984062,-0.2415477,9.803182,-0.0010236353,-0.00061167777,0.0007944107,-0.00010681152,-0.00024414062,7.6293945e-05
2019-07-01T19:23:14.488Z,-0.0076109106,-0.0108773755,0.5424201,0.098587036,-0.24047852,9.800293,25.848389,12.940979,-36.75995,0.09823738,-0.24111202,9.803194,-0.00012734532,0.0015671253,-0.0020189285,-0.0004119873,0.0,0.00018310547
2019-07-01T19:23:14.696Z,-0.0075697973,-0.0108905835,0.5424067,0.09881592,-0.23928833,9.80101,26.397705,12.686157,-37.060547,0.09889626,-0.24057361,9.8032,0.00042136014,0.0010237694,-0.00038719177,7.6293945e-05,-0.00016784668,-4.5776367e-05
2019-07-01T19:23:14.893Z,-0.0076404247,-0.010904584,0.54246527,0.09786987,-0.24023438,9.802673,25.723267,13.807678,-36.880493,0.098358504,-0.24189292,9.803173,-0.00075197965,-0.0026124567,0.006436348,7.6293945e-05,-6.1035156e-05,1.5258789e-05
2019-07-01T19:23:15.099Z,-0.0075026588,-0.010857013,0.54233134,0.098587036,-0.23664856,9.801239,26.200867,13.618469,-36.636353,0.09907906,-0.23910162,9.803234,0.0007231161,0.0064516813,-0.008620262,-0.00022888184,-6.1035156e-05,0.00012207031
2019-07-01T19:23:15.304Z,-0.007529915,-0.010884878,0.5423757,0.10002136,-0.24047852,9.804352,26.272583,13.555908,-37.25586,0.09923547,-0.23985225,9.803214,0.0008001849,-0.0013779849,0.002076149,-4.5776367e-05,0.00012207031,-4.5776367e-05
2019-07-01T19:23:15.502Z,-0.0074819056,-0.010878708,0.54233915,0.10121155,-0.23880005,9.803635,25.830078,12.652588,-37.495422,0.09965504,-0.23899136,9.803231,0.0006163791,0.0018556118,0.0017023087,-4.5776367e-05,-0.00022888184,0.00012207031
2019-07-01T19:23:15.699Z,-0.007504774,-0.010831474,0.542308,0.096191406,-0.23783875,9.800293,26.25885,13.417053,-38.26599,0.09864248,-0.2388621,9.803244,-0.0024347082,0.0004954487,-0.0020570755,1.5258789e-05,6.1035156e-05,0.00012207031
2019-07-01T19:23:15.903Z,-0.0075300653,-0.010841845,0.54233414,0.098098755,-0.23951721,9.801956,26.376343,14.071655,-37.22992,0.098536804,-0.23939215,9.803232,-0.00042377412,-0.0011210591,0.00038814545,-4.5776367e-05,-0.00022888184,0.00024414062
2019-07-01T19:23:16.123Z,-0.007547275,-0.010877371,0.5423795,0.098098755,-0.24143982,9.802673,25.98114,12.290955,-36.520386,0.09892601,-0.24005887,9.803213,-8.439273e-05,-0.0014062673,0.0007390976,1.5258789e-05,-6.1035156e-05,1.5258789e-05
2019-07-01T19:23:16.319Z,-0.0075866873,-0.010916243,0.54244226,0.10121155,-0.24287415,9.803879,25.187683,12.8341675,-38.111877,0.09912899,-0.24112898,9.803184,0.00041022897,-0.0015159696,0.0008134842,-0.00022888184,-0.00010681152,-0.00010681152
2019-07-01T19:23:16.516Z,-0.0075748935,-0.01087775,0.5423975,0.095947266,-0.23928833,9.800522,25.741577,12.579346,-38.03711,0.09863324,-0.24051999,9.803204,-0.0012368336,0.0014396906,-0.0016832352,-4.5776367e-05,0.0,7.6293945e-05
2019-07-01T19:23:16.723Z,-0.007563216,-0.010894337,0.5424061,0.1002655,-0.24095154,9.800522,26.747131,13.444519,-37.976074,0.09902826,-0.24050504,9.8032,0.00053817034,-1.7404556e-05,-0.00064373016,1.5258789e-05,-0.00016784668,-0.00010681152
2019-07-01T19:23:16.932Z,-0.0075287847,-0.0108855525,0.5423756,0.098587036,-0.23736572,9.801727,25.912476,12.882996,-38.131714,0.099258624,-0.23984079,9.803214,-0.00018373132,0.0017220527,0.0006952286,-0.00010681152,-6.1035156e-05,1.5258789e-05
2019-07-01T19:23:17.134Z,-0.007556826,-0.010855505,0.5423644,0.09690857,-0.23951721,9.799561,25.810242,14.265442,-38.752747,0.098468505,-0.23998187,9.803219,-0.0015386492,-7.548928e-05,-0.0012950897,1.5258789e-05,-0.00016784668,-0.00010681152
