timestamp,rotationVector_x,rotationVector_y,rotationVector_z,accelerometer_x,accelerometer_y,accelerometer_z,magneticField_x,magneticField_y,magneticField_z,gravity_x,gravity_y,gravity_z,linearAcceleration_x,linearAcceleration_y,linearAcceleration_z,gyroscope_x,gyroscope_y,gyroscope_z
2019-07-01T18:51:47.483Z,0.12828407,0.122317,0.09981136,-1.0980682,2.2157593,8.443787,16.529846,5.6289673,-43.634033,-2.0977461,2.702917,9.190434,0.8984109,-0.35667682,-0.3029871,0.11981201,-0.26667786,-0.55397034
2019-07-01T18:51:47.537Z,0.11022663,0.10403159,0.1159944,-1.611084,2.9240265,9.417679,14.527893,6.9992065,-39.953613,-1.7521257,2.358842,9.356084,0.09424722,0.6281829,0.31147003,-0.34126282,-0.13961792,0.016647339
2019-07-01T18:51:47.746Z,0.08666533,0.05000548,0.13281798,-0.1375885,2.4016724,9.480835,11.117554,10.209656,-41.197205,-0.74135417,1.8063914,9.610293,0.58748657,0.6349468,0.081570625,-0.41487122,-0.4205475,0.05140686
2019-07-01T18:51:47.946Z,0.08378599,0.052912217,0.12629832,-0.89419556,2.3203278,9.650497,9.90448,11.878967,-41.33606,-0.816775,1.7530768,9.614052,-0.08944392,0.59305716,0.17796993,-0.09649658,0.019577026,-0.06629944
2019-07-01T18:51:48.151Z,0.0935591,0.06888739,0.15511675,-1.0018768,2.2913666,9.677292,11.552429,10.8932495,-41.075134,-1.0408528,2.0097914,9.541895,0.029473782,0.29992306,0.22250748,0.08982849,0.16459656,0.20454407
2019-07-01T18:51:48.356Z,0.07834571,0.034652933,0.18575667,-0.61686707,0.49388123,10.514069,11.705017,10.377502,-39.14795,-0.37984943,1.630376,9.66271,-0.2364206,-1.1390573,0.83617115,-0.111083984,-0.315979,0.26332092
2019-07-01T18:51:48.561Z,0.060104426,0.016906114,0.18655886,-0.14883423,0.3014984,9.264053,7.7835083,9.176636,-39.987183,-0.10518061,1.2176689,9.73019,-0.044287995,-0.90882623,-0.40745068,-0.15361023,-0.15104675,-0.024520874
2019-07-01T18:51:48.766Z,0.054456312,0.022239685,0.1343453,-0.5773926,0.7515869,9.385132,5.57251,10.047913,-39.793396,-0.2879872,1.1151197,9.738786,-0.29220656,-0.3526864,-0.2589283,-0.024719238,0.016342163,-0.49720764
2019-07-01T18:51:48.970Z,0.046808556,0.009843025,0.08565739,-0.2280426,0.8841553,10.071625,4.823303,11.157227,-38.62915,-0.11348338,0.9301778,9.761776,-0.115199365,-0.040775478,0.364913,-0.081100464,-0.14859009,-0.48101807
2019-07-01T18:51:49.177Z,0.055776272,0.0041928757,-0.004144327,0.051452637,0.27230835,9.820862,1.6433716,12.191772,-39.723206,-0.08664039,1.0918939,9.745288,0.1376319,-0.8137742,0.12744045,0.13563538,-0.10467529,-0.92915344
2019-07-01T18:51:49.421Z,0.051122863,0.0029547089,-0.10094705,-0.1552887,0.48718262,9.56723,-0.8514404,11.94458,-38.54065,-0.15879755,0.9903938,9.7552185,0.002411604,-0.49636787,-0.12058258,-0.018600464,-0.069000244,-0.9546356
2019-07-01T18:51:49.585Z,0.05382078,-0.011704061,-0.14285024,0.20864868,0.74464417,10.295364,-3.2333374,10.990906,-39.466858,0.07605578,1.0759503,9.74715,0.13277444,-0.32873797,0.57147884,0.06562805,-0.16123962,-0.4233551
2019-07-01T18:51:49.790Z,0.06857516,-0.009523429,-0.123146325,0.7822113,0.44674683,9.591629,-3.0136108,10.418701,-38.912964,0.019282524,1.3544978,9.712639,0.7630065,-0.90229166,-0.08186245,0.18078613,0.07345581,0.0900116
2019-07-01T18:51:49.997Z,0.07077026,0.01578417,-0.09628876,0.7123413,1.0009155,9.44519,-1.0864258,10.630798,-40.309143,-0.44097498,1.348109,9.703531,1.1505773,-0.3388201,-0.19807053,0.0039367676,0.3068695,0.15959167
