rotationVector_x,rotationVector_y,rotationVector_z,accelerometer_x,accelerometer_y,accelerometer_z,magneticField_x,magneticField_y,magneticField_z,gravity_x,gravity_y,gravity_z,linearAcceleration_x,linearAcceleration_y,linearAcceleration_z,gyroscope_x,gyroscope_y,gyroscope_z
-0.012226222,0.0037926747,-0.20283255,-0.024414062,-0.2498169,9.805069,-5.383301,15.458679,-43.62793,-0.024195848,-0.24988002,9.803435,-0.00019982643,-0.0013388842,0.0010824203,0.00035095215,-1.5258789e-05,-0.0002746582
-0.012222846,0.003785532,-0.2028124,-0.025360107,-0.25100708,9.800995,-5.091858,16.57257,-43.56537,-0.02407725,-0.24978629,9.803438,0.0003839694,-0.00046610832,0.0004014969,4.5776367e-05,0.00010681152,-0.000289917
-0.012227435,0.0038170728,-0.2028958,-0.024169922,-0.24838257,9.803635,-5.847168,16.01715,-44.326782,-0.024643406,-0.25000197,9.803432,-0.0012049396,-0.0005316436,-0.0029277802,0.00022888184,-1.5258789e-05,-3.0517578e-05
-0.012191308,0.003799216,-0.20283063,-0.022979736,-0.25100708,9.803162,-5.924988,15.936279,-43.885803,-0.024460876,-0.2492356,9.803452,0.00076512806,0.0008647591,0.00091171265,-1.5258789e-05,4.5776367e-05,-3.0517578e-05
-0.012212645,0.0037934643,-0.2028273,-0.023925781,-0.24717712,9.803879,-4.711914,16.085815,-43.603516,-0.024266373,-0.24962236,9.803443,0.00056902505,-0.0009163171,-0.0013055801,0.00022888184,-7.6293945e-05,-3.0517578e-05
-0.012182041,0.0037620543,-0.20273031,-0.023925781,-0.25100708,9.8033905,-4.7714233,14.924622,-44.59381,-0.023809616,-0.24890745,9.803462,0.0006010253,0.00076930225,0.00040531158,0.00016784668,0.00010681152,-0.000289917
-0.012198825,0.0037835941,-0.20279457,-0.024887085,-0.2534027,9.802444,-5.1986694,15.829468,-42.729187,-0.024140151,-0.24931693,9.803451,-0.00025864318,-0.0019342005,-6.389618e-05,0.00010681152,0.00016784668,3.0517578e-05
-0.0122476425,0.0038152663,-0.20290199,-0.026321411,-0.25219727,9.801956,-4.8599243,16.52069,-44.56787,-0.024526695,-0.25038293,9.803423,-0.00060489215,-0.0025351942,-0.00036144257,0.00022888184,-7.6293945e-05,-0.00015258789
-0.012253999,0.0038433205,-0.2029774,-0.027038574,-0.24909973,9.805313,-6.234741,16.127014,-43.229675,-0.02502083,-0.25061852,9.803415,-0.0010570809,-0.0011121333,-0.00024700165,0.00010681152,4.5776367e-05,-0.00016784668
-0.012218772,0.0038874394,-0.20307173,-0.025848389,-0.24909973,9.806503,-6.2026978,15.41748,-45.414734,-0.025984226,-0.25012025,9.803426,-0.0015267935,0.0007971823,0.00095272064,4.5776367e-05,0.00010681152,9.1552734e-05
-0.012186616,0.0038765136,-0.20302646,-0.023452759,-0.24861145,9.805069,-5.453491,15.750122,-44.09485,-0.02591406,-0.24945812,9.803442,0.0005565956,0.00087212026,0.0015878677,4.5776367e-05,4.5776367e-05,0.00015258789
-0.012166313,0.0038411038,-0.20292473,-0.024169922,-0.24932861,9.8033905,-4.5028687,15.525818,-44.633484,-0.025340816,-0.2489247,9.803457,0.00021249615,0.001058951,1.4305115e-05,4.5776367e-05,4.5776367e-05,3.0517578e-05
-0.012209984,0.003811924,-0.20287324,-0.023925781,-0.25028992,9.804108,-5.5999756,15.953064,-43.36853,-0.024619745,-0.24964581,9.803441,0.0014121998,-0.0013503879,-0.0014238358,4.5776367e-05,4.5776367e-05,9.1552734e-05
-0.012200039,0.0038176177,-0.20288253,-0.024642944,-0.25076294,9.801727,-4.463196,14.807129,-45.684814,-0.024766294,-0.24947776,9.803445,-0.00011970848,0.00016002357,5.722046e-06,-1.5258789e-05,-1.5258789e-05,-3.0517578e-05
-0.012230101,0.003829439,-0.20292896,-0.025604248,-0.24908447,9.8022,-4.6325684,16.168213,-44.270325,-0.024861794,-0.2501032,9.80343,-2.59839e-05,-0.0011549592,-0.0014295578,4.5776367e-05,0.00010681152,-9.1552734e-05
-0.012175984,0.003833778,-0.20291111,-0.024398804,-0.24909973,9.801483,-4.6936035,16.601562,-44.104004,-0.025165102,-0.24908091,9.803454,-0.00019637309,0.0016461313,-0.00047779083,0.00010681152,0.00016784668,-9.1552734e-05
-0.0122050205,0.0038252864,-0.20290488,-0.024642944,-0.25100708,9.806503,-4.232788,16.049194,-44.007874,-0.02488804,-0.2496045,9.803442,0.0009595249,-0.0014300197,-0.0011253357,0.00010681152,-1.5258789e-05,-9.1552734e-05
-0.012213496,0.00382164,-0.20290005,-0.023925781,-0.25053406,9.803162,-5.3710938,15.753174,-43.945312,-0.024785513,-0.24975258,9.803438,0.00014295802,-0.0010064542,0.0024385452,0.00016784668,4.5776367e-05,0.00015258789
-0.012204656,0.0038160125,-0.20288089,-0.025131226,-0.24861145,9.803162,-6.1660767,15.916443,-43.50128,-0.024717515,-0.24955998,9.803443,0.0003036838,-0.0007275939,-0.00014400482,0.00016784668,-7.6293945e-05,-9.1552734e-05
-0.012179776,0.0038214542,-0.20288152,-0.024169922,-0.24885559,9.802444,-5.859375,15.724182,-44.233704,-0.024920875,-0.24910395,9.803454,-0.0006834902,0.001208514,-0.00024700165,4.5776367e-05,4.5776367e-05,9.1552734e-05
-0.0121813705,0.0037985353,-0.20282356,-0.0236969,-0.25053406,9.801483,-6.1187744,15.341187,-44.300842,-0.02448915,-0.24904193,9.803457,0.0008071922,-0.000289917,-0.00016880035,0.00010681152,-7.6293945e-05,0.00021362305
-0.0122087905,0.0037807715,-0.20279266,-0.022018433,-0.24717712,9.805542,-6.4483643,15.023804,-43.597412,-0.024046786,-0.249497,9.803446,0.0010652579,-0.0010556579,-0.0012331009,4.5776367e-05,0.00010681152,-0.00035095215
-0.012164475,0.0037629993,-0.20272334,-0.02583313,-0.25076294,9.803879,-5.0491333,15.774536,-43.954468,-0.023899395,-0.24857375,9.803471,0.0004467182,0.0013974607,0.0015649796,0.00016784668,-7.6293945e-05,-3.0517578e-05
-0.012196937,0.0037739582,-0.20276883,-0.022735596,-0.24932861,9.803879,-5.709839,15.516663,-44.50836,-0.023969173,-0.24924172,9.803453,-0.00067314506,-0.0017588586,0.00039863586,-1.5258789e-05,-7.6293945e-05,3.0517578e-05
-0.012205148,0.0037653046,-0.20275103,-0.022964478,-0.24861145,9.805313,-4.689026,16.749573,-44.226074,-0.02377486,-0.24936455,9.803451,0.00056700036,4.389882e-05,0.00011539459,4.5776367e-05,4.5776367e-05,-3.0517578e-05
-0.012170827,0.003750622,-0.20269498,-0.02607727,-0.24813843,9.801239,-5.54657,15.524292,-44.06128,-0.023643639,-0.24864581,9.803469,0.00019265153,0.0007701665,0.0008649826,0.00022888184,-0.0001373291,-9.1552734e-05
-0.012160889,0.0037866998,-0.20278223,-0.024414062,-0.24885559,9.803162,-4.9346924,14.839172,-44.67926,-0.024353854,-0.24860056,9.803469,-0.0017242283,-0.0007363558,-0.002146721,4.5776367e-05,4.5776367e-05,-9.1552734e-05
-0.0121526485,0.003772155,-0.2027405,-0.025360107,-0.24813843,9.802429,-5.128479,15.843201,-44.088745,-0.024117904,-0.24838346,9.803474,0.00042078458,0.0007157773,0.0004940033,-1.5258789e-05,-7.6293945e-05,7.6293945e-05
-0.012150078,0.003788402,-0.20278081,-0.025848389,-0.24861145,9.805069,-5.557251,15.155029,-43.75763,-0.02442991,-0.2483997,9.803473,-0.00093000755,1.9058585e-05,0.00032901764,-1.5258789e-05,-7.6293945e-05,-0.00015258789
-0.012145768,0.0038119317,-0.20283888,-0.024642944,-0.24836731,9.805069,-5.3100586,15.394592,-44.096375,-0.024884187,-0.24841197,9.803472,-0.00096413493,-0.00019879639,-0.0001077652,0.00010681152,0.00010681152,-0.00016784668
-0.01214111,0.0038137196,-0.20284097,-0.024887085,-0.25053406,9.805069,-6.0028076,16.229248,-44.880676,-0.02493652,-0.24832971,9.803473,-0.00019370951,-2.7671456e-05,0.0007305145,-7.6293945e-05,-0.00012207031,1.5258789e-05
-0.012192547,0.0038104139,-0.20286003,-0.027526855,-0.24861145,9.803635,-5.19104,16.278076,-44.073486,-0.024663504,-0.2493047,9.80345,2.3011118e-05,-0.0019217432,0.0011177063,-1.5258789e-05,-1.5258789e-05,-3.0517578e-05
-0.01214785,0.0038507166,-0.2029395,-0.024169922,-0.24765015,9.803146,-4.942322,16.442871,-44.425964,-0.025595168,-0.24860889,9.803466,-0.0016848911,0.0012134165,0.000113487244,0.00016784668,4.5776367e-05,-3.0517578e-05
-0.012149659,0.0038288708,-0.20288442,-0.025360107,-0.24909973,9.805786,-6.335449,15.913391,-44.630432,-0.025182432,-0.24855526,9.803468,0.0010137782,-4.3675303e-05,-0.0010442734,-1.5258789e-05,4.5776367e-05,0.00015258789
-0.012160866,0.0038418246,-0.20292366,-0.025604248,-0.24909973,9.804108,-5.673218,16.244507,-43.984985,-0.025376614,-0.24882297,9.80346,1.835078e-05,-0.0004875511,0.0004234314,-7.6293945e-05,0.00010681152,-9.1552734e-05
-0.012143864,0.0038873537,-0.20303135,-0.025131226,-0.24885559,9.800522,-5.618286,15.740967,-44.467163,-0.026291257,-0.24868058,9.803461,-0.0014628731,0.00055734813,-0.0001821518,-0.0001373291,-1.5258789e-05,-3.0517578e-05
-0.012155362,0.0038763864,-0.20300938,-0.027038574,-0.24909973,9.802444,-6.524658,15.092468,-43.73169,-0.026040439,-0.2488571,9.803457,0.0006792154,-9.164214e-06,-0.0020418167,0.00010681152,0.00010681152,3.0517578e-05
-0.012146561,0.0038869444,-0.20303175,-0.025131226,-0.24932861,9.8029175,-5.4138184,16.551208,-43.556213,-0.026272546,-0.24873073,9.803459,-5.072169e-05,-0.0008596033,-0.00056648254,0.00016784668,0.00010681152,-9.1552734e-05
-0.012134719,0.0038793623,-0.20300595,-0.025131226,-0.24861145,9.803879,-5.0613403,15.634155,-44.73877,-0.026180668,-0.2484725,9.803467,0.0008194726,9.486079e-05,0.0005750656,4.5776367e-05,0.00022888184,-9.1552734e-05
-0.012152753,0.0038715045,-0.20299545,-0.021774292,-0.25100708,9.799332,-4.423523,15.52887,-44.483948,-0.025960624,-0.24878721,9.80346,0.0010721423,-0.00079895556,-0.00025844574,0.00016784668,-1.5258789e-05,-0.00015258789
-0.0121860625,0.0038111939,-0.20285857,-0.022735596,-0.25004578,9.802673,-5.418396,16.55426,-44.08264,-0.024704665,-0.24918327,9.803453,0.0026825164,-0.0016171634,-0.0019292831,0.000289917,0.00010681152,-3.0517578e-05
-0.012189361,0.0037757866,-0.20276947,-0.026794434,-0.24932861,9.803635,-6.2072754,15.116882,-44.267273,-0.024034256,-0.24910358,9.803457,0.0012956169,-0.0005007088,0.00045776367,-1.5258789e-05,4.5776367e-05,9.1552734e-05
-0.012192867,0.003824623,-0.20289667,-0.02607727,-0.24909973,9.8029175,-4.9697876,15.782166,-44.10858,-0.024925774,-0.24936828,9.803448,-0.0013983846,-0.0004760772,0.00030612946,0.00016784668,-7.6293945e-05,-0.00022888184
-0.012183858,0.0038307398,-0.20290753,-0.025604248,-0.25100708,9.804108,-5.1742554,16.4917,-43.351746,-0.025076326,-0.24921994,9.803452,-0.0012471657,-0.0003734976,0.0005235672,-1.5258789e-05,-7.6293945e-05,3.0517578e-05
-0.012191731,0.0038447904,-0.2029478,-0.024642944,-0.24717712,9.800522,-6.0195923,15.864563,-44.95392,-0.025304548,-0.24942802,9.803445,-5.6378543e-05,-0.00038169324,0.0009803772,0.00010681152,4.5776367e-05,-0.00016784668
-0.012181863,0.0038384092,-0.20292614,-0.02607727,-0.25172424,9.802673,-6.2820435,15.486145,-45.54901,-0.02522681,-0.24921264,9.803452,9.191036e-05,7.662177e-05,-0.0022192001,-7.6293945e-05,-1.5258789e-05,3.0517578e-05
-0.012213595,0.003859639,-0.20299761,-0.027282715,-0.2514801,9.800766,-5.8792114,15.362549,-44.8349,-0.02548992,-0.2499082,9.8034315,-0.0005900357,-0.00088109076,0.00076293945,4.5776367e-05,4.5776367e-05,-0.00015258789
-0.01222391,0.0038863742,-0.20307174,-0.024169922,-0.24909973,9.804108,-5.923462,16.009521,-44.023132,-0.025943296,-0.25021464,9.803423,-0.0006257612,-0.001299262,-0.0006160736,0.00012207031,0.0001373291,-0.0001373291
-0.012197445,0.0038619274,-0.20299484,-0.022018433,-0.25100708,9.803879,-6.8008423,16.166687,-43.65387,-0.025598893,-0.24960719,9.80344,0.0011826828,0.000486508,0.0010175705,0.00024414062,7.6293945e-05,-0.00033569336
-0.012223471,0.0038126435,-0.20288232,-0.024642944,-0.24957275,9.805313,-6.2805176,15.332031,-44.447327,-0.024577564,-0.24990788,9.803434,0.0020853002,-0.0003902614,0.000995636,-0.00012207031,1.5258789e-05,-0.0001373291
-0.012232429,0.0037957325,-0.20284371,-0.02368164,-0.25028992,9.802673,-6.9107056,15.655518,-44.657898,-0.024227014,-0.25001165,9.803432,5.9099868e-05,-0.0005016923,0.0022583008,0.00012207031,-0.0002746582,0.00021362305
-0.012217325,0.0037764339,-0.2027861,-0.024169922,-0.25004578,9.8033905,-6.060791,16.583252,-43.97583,-0.023931207,-0.24964347,9.803443,-0.00023839809,-0.00017012656,-0.0013723373,0.00024414062,-0.00016784668,-0.00019836426
-0.012226987,0.0037835306,-0.20280948,-0.024887085,-0.25004578,9.8033905,-6.05011,16.799927,-43.855286,-0.02402309,-0.24985778,9.803437,9.7701326e-05,-0.0009010881,3.71933e-05,6.1035156e-05,7.6293945e-05,-0.0001373291
-0.012224036,0.0037954175,-0.2028384,-0.025131226,-0.25053406,9.803162,-5.958557,15.281677,-44.396973,-0.024255723,-0.2498491,9.803436,-0.0006315131,-0.00044238567,-0.00045776367,0.00018310547,-4.5776367e-05,0.00016784668
-0.012216922,0.0038060977,-0.20286201,-0.025604248,-0.24909973,9.805542,-6.0012817,16.227722,-44.503784,-0.02448311,-0.24975559,9.803439,-0.00040391646,0.0001834184,0.00017261505,-0.00012207031,-4.5776367e-05,-0.0001373291
-0.012218129,0.0038230948,-0.20290628,-0.022964478,-0.25028992,9.802429,-5.6381226,15.531921,-45.79315,-0.024793414,-0.24984749,9.803435,-0.00081042387,0.00027887523,0.00028133392,-6.1035156e-05,7.6293945e-05,-0.00019836426
-0.012222965,0.003796124,-0.20283966,-0.024414062,-0.25028992,9.804108,-4.7943115,16.08429,-43.97888,-0.024273233,-0.2498314,9.803437,0.0013091825,3.4168363e-05,2.4795532e-05,6.1035156e-05,7.6293945e-05,-0.0001373291
-0.012239557,0.0038112488,-0.20288736,-0.025360107,-0.24908447,9.801239,-6.3674927,15.409851,-45.639038,-0.024485474,-0.25021133,9.803428,-0.00040033646,-0.00053858757,0.00065898895,-0.00018310547,-0.00016784668,-0.00032043457
-0.01220654,0.0038041698,-0.2028515,-0.023208618,-0.24861145,9.801956,-5.619812,15.591431,-43.818665,-0.024490083,-0.24954832,9.803444,-0.0006433558,0.0016314834,-0.0027532578,-6.1035156e-05,1.5258789e-05,-1.5258789e-05
-0.012212002,0.0038002026,-0.20284425,-0.026565552,-0.2498169,9.802673,-5.584717,16.622925,-45.12024,-0.024394015,-0.24963722,9.803442,0.00071066804,4.6998262e-05,0.00040531158,-6.1035156e-05,1.5258789e-05,4.5776367e-05
-0.012185936,0.0038213872,-0.20288464,-0.027282715,-0.24885559,9.803162,-4.547119,16.244507,-43.954468,-0.02489428,-0.24922203,9.803452,-0.0009555295,0.0008252263,0.00026988983,-0.00012207031,7.6293945e-05,-0.00039672852
-0.012206132,0.0038738213,-0.20303,-0.025848389,-0.25076294,9.8022,-6.0775757,16.293335,-44.410706,-0.025783725,-0.24982224,9.803434,-0.00197386,-0.00048558414,-0.00030231476,6.1035156e-05,-4.5776367e-05,-7.6293945e-05
-0.012211934,0.0038683831,-0.20301916,-0.024414062,-0.24645996,9.8033905,-4.8065186,16.020203,-45.274353,-0.025658948,-0.24991167,9.803431,5.2627176e-05,-0.0006425679,-0.00019550323,0.0,-4.5776367e-05,-0.0001373291
-0.0121709695,0.0038210626,-0.2028758,-0.027282715,-0.2514801,9.804108,-6.02417,15.869141,-45.63141,-0.024949862,-0.24893314,9.803458,0.00077706017,0.002444446,-0.00061511993,-0.00012207031,-9.1552734e-05,4.5776367e-05
-0.012208259,0.003868954,-0.20301865,-0.024414062,-0.24885559,9.802444,-5.1071167,16.279602,-43.774414,-0.02568468,-0.24984339,9.803433,-0.0020709317,-0.0018796474,0.0023050308,0.0,-9.1552734e-05,-7.6293945e-05
-0.012193808,0.0038393452,-0.20293494,-0.026321411,-0.2467041,9.804825,-5.0582886,15.859985,-45.446777,-0.025194988,-0.24944592,9.803445,0.0012681969,0.0010533482,-0.00085163116,0.0,-4.5776367e-05,-0.0001373291
-0.012169152,0.0038467208,-0.20294066,-0.02607727,-0.24717712,9.802444,-4.9057007,15.800476,-46.14563,-0.025433328,-0.249002,9.803455,-0.0011323597,0.0011063665,0.0007047653,6.1035156e-05,-0.00016784668,-7.6293945e-05
-0.012133068,0.0038371615,-0.2028968,-0.025131226,-0.24932861,9.805786,-6.021118,15.791321,-44.81659,-0.025404537,-0.24827,9.803474,-0.00020093471,0.00011961162,-0.00032901764,6.1035156e-05,7.6293945e-05,4.5776367e-05
-0.012153328,0.0038462472,-0.20293097,-0.024642944,-0.24932861,9.801727,-4.432678,17.208862,-44.973755,-0.025489694,-0.24869603,9.803463,-0.00011459924,-0.00015999377,0.0009059906,-6.1035156e-05,-4.5776367e-05,-1.5258789e-05
-0.012146645,0.0038351081,-0.20289882,-0.025360107,-0.24838257,9.803879,-5.4367065,16.191101,-44.381714,-0.025310555,-0.24852255,9.803468,-5.0669536e-05,-9.988248e-05,-0.000834465,6.1035156e-05,-0.00010681152,-1.5258789e-05
-0.01218163,0.0038320234,-0.20290963,-0.025131226,-0.25315857,9.801727,-4.6447754,16.029358,-44.976807,-0.025109308,-0.2491823,9.803452,0.00022227503,-0.0011071116,0.0008802414,-0.00012207031,1.5258789e-05,4.5776367e-05
-0.012242156,0.0038510272,-0.20299083,-0.023208618,-0.25100708,9.804825,-4.7683716,15.30304,-46.479797,-0.025212545,-0.25042215,9.80342,-0.00039122254,-0.0024875104,0.00027179718,0.0,1.5258789e-05,-0.00019836426
