rotationVector_x,rotationVector_y,rotationVector_z,accelerometer_x,accelerometer_y,accelerometer_z,magneticField_x,magneticField_y,magneticField_z,gravity_x,gravity_y,gravity_z,linearAcceleration_x,linearAcceleration_y,linearAcceleration_z,gyroscope_x,gyroscope_y,gyroscope_z
0.01088534,-0.012230569,0.9938542,0.2416687,-0.21774292,9.812973,2.708435,-15.77301,-36.875916,0.23844743,-0.21503401,9.801393,-0.000119134784,0.00087578595,-0.0012922287,7.6293945e-05,-0.00010681152,1.5258789e-05
0.010839417,-0.012229176,0.9938662,0.2416687,-0.21534729,9.796219,2.6351929,-15.403748,-38.157654,0.23752685,-0.21513046,9.801413,-0.0018332303,-0.00022257864,-0.00038433075,7.6293945e-05,6.1035156e-05,0.00021362305
0.010835625,-0.012253188,0.9938676,0.23449707,-0.21534729,9.793823,3.2165527,-15.075684,-37.73651,0.23750119,-0.21561016,9.801403,0.00038327277,-0.0007260889,-0.0020189285,-0.00016784668,0.00012207031,7.6293945e-05
0.0108577935,-0.012243164,0.9938616,0.23449707,-0.21774292,9.810577,3.225708,-14.855957,-37.841797,0.23792325,-0.21535447,9.801397,0.00019295514,0.0006941855,-0.00022029877,7.6293945e-05,-0.00010681152,0.0001373291
0.0108375335,-0.012227864,0.9938667,0.2368927,-0.21774292,9.800995,3.0471802,-15.232849,-37.763977,0.23748647,-0.21510987,9.801414,-0.0010332912,0.00044940412,1.7166138e-05,-0.00010681152,-4.5776367e-05,0.00019836426
0.010862392,-0.012243271,0.9938604,0.2368927,-0.21296692,9.800995,1.8188477,-15.67688,-37.878418,0.2380154,-0.2153442,9.801396,0.0013079494,-3.476441e-05,-0.00014972687,1.5258789e-05,0.0,0.0001373291
0.010830687,-0.012249797,0.9938688,0.23210144,-0.22013855,9.8033905,2.7435303,-16.48407,-38.75885,0.23739544,-0.21555714,9.801407,-0.00097194314,0.0001925528,0.0013370514,-0.00016784668,0.00012207031,1.5258789e-05
0.010837114,-0.012246379,0.9938671,0.2368927,-0.22013855,9.796219,2.3666382,-15.852356,-38.768005,0.23751675,-0.21547303,9.801406,-0.00037153065,0.000102862716,0.00089645386,-4.5776367e-05,-0.00010681152,7.6293945e-05
0.010851142,-0.0122450655,0.9938634,0.23449707,-0.21296692,9.8033905,2.3605347,-16.149902,-37.99591,0.23779431,-0.21540959,9.8014,0.0012566298,0.00052919984,0.00011730194,-4.5776367e-05,0.0,7.6293945e-05
0.010804119,-0.012232182,0.99387544,0.23449707,-0.21057129,9.7986145,4.536438,-15.620422,-40.846252,0.23682776,-0.21528417,9.801426,-0.0020896941,0.0008857846,0.0008878708,-0.00010681152,0.0,1.5258789e-05
0.01084114,-0.012228404,0.9938657,0.23449707,-0.21057129,9.810577,3.8085938,-15.821838,-39.801025,0.23755966,-0.21511072,9.801412,0.0019430369,0.0007226169,0.0009069443,-0.00010681152,0.00018310547,-0.00010681152
0.010845551,-0.012236842,0.9938647,0.23928833,-0.21296692,9.796219,3.8101196,-15.975952,-38.775635,0.23766541,-0.21526383,9.801406,0.0006607771,-9.7975135e-05,-0.0011472702,-0.00016784668,6.1035156e-05,1.5258789e-05
0.010868674,-0.012255413,0.993859,0.23449707,-0.21534729,9.789032,2.6046753,-15.983582,-38.8031,0.23816626,-0.2155647,9.801388,-0.00029286742,-0.00076143444,-0.0017461777,1.5258789e-05,0.00012207031,7.6293945e-05
0.010853877,-0.012233479,0.9938625,0.2368927,-0.22013855,9.7986145,2.055359,-15.730286,-38.57727,0.23782481,-0.21517569,9.801405,-0.00066386163,0.0005237609,-0.00036239624,7.6293945e-05,6.1035156e-05,0.00019836426
0.010889322,-0.012237147,0.9938533,0.23928833,-0.20817566,9.796219,2.407837,-16.723633,-39.24713,0.23854071,-0.21515189,9.801387,0.0010111481,0.0004905164,-0.0008764267,-4.5776367e-05,-4.5776367e-05,0.0001373291
0.010881221,-0.012235659,0.99385536,0.23449707,-0.20817566,9.796219,2.4978638,-16.571045,-38.842773,0.23837574,-0.21514465,9.801392,-0.00096416473,0.00047314167,-0.0008916855,-0.00016784668,-0.00035095215,0.00045776367
0.0108705405,-0.012209635,0.99385774,0.24406433,-0.21774292,9.800995,2.470398,-15.412903,-38.302612,0.238108,-0.2146646,9.801409,-0.0006907135,0.0014223009,-0.0004272461,-4.5776367e-05,0.0,0.0002746582
0.0108487895,-0.012226422,0.9938637,0.24406433,-0.21296692,9.800995,3.4210205,-15.863037,-37.82959,0.23770839,-0.2150514,9.80141,-0.00029733777,-0.00035214424,0.0005083084,-0.00010681152,6.1035156e-05,0.00021362305
0.010865372,-0.0122136315,0.9938592,0.23449707,-0.20817566,9.793823,1.7547607,-17.06543,-38.459778,0.23801304,-0.21475665,9.801409,0.0013241619,0.0005554408,-0.0003080368,-0.00010681152,0.00018310547,0.00033569336
0.010894879,-0.012175141,0.9938508,0.2368927,-0.21534729,9.800995,2.3773193,-15.786743,-37.997437,0.23852228,-0.21392456,9.801415,0.00058330595,0.001863867,-0.0009946823,7.6293945e-05,0.0,-4.5776367e-05
0.0108406795,-0.012203562,0.99386543,0.23928833,-0.22013855,9.793823,2.7114868,-15.394592,-38.461304,0.23749864,-0.21462624,9.801424,-0.0019978285,-0.0012476593,0.0015659332,-4.5776367e-05,0.0,0.0002746582
0.010844328,-0.012219721,0.9938648,0.23928833,-0.21774292,9.8033905,2.9525757,-15.5303955,-37.667847,0.23760527,-0.21493237,9.8014145,0.00027249753,-0.00068053603,0.0015211105,-0.00010681152,0.0,0.0001373291
0.010857999,-0.012235338,0.99386144,0.2368927,-0.21296692,9.8033905,3.2348633,-14.71405,-37.36267,0.23791106,-0.21520093,9.801402,0.0006636083,7.934868e-05,0.0016593933,-4.5776367e-05,-4.5776367e-05,0.00021362305
0.010827665,-0.012213168,0.993869,0.23449707,-0.21534729,9.800995,2.2033691,-16.012573,-38.414,0.23725861,-0.21484905,9.801424,-0.0013114363,0.00092180073,-0.00096797943,-4.5776367e-05,6.1035156e-05,0.0001373291
0.010885101,-0.012204269,0.99385387,0.2368927,-0.21774292,9.805786,2.3086548,-15.647888,-37.36267,0.23838772,-0.21452042,9.801405,0.0018563718,0.0008275956,0.00047779083,-0.00010681152,-0.00010681152,-3.0517578e-05
0.010870452,-0.012216135,0.99385786,0.23928833,-0.21296692,9.812973,2.7145386,-15.32135,-38.597107,0.23811981,-0.21479192,9.801406,-0.0002580285,-0.0005623847,0.00015354156,-0.00010681152,0.0,0.00045776367
0.010857216,-0.0122063765,0.9938612,0.2536316,-0.21534729,9.805786,2.1377563,-15.499878,-39.289856,0.23783495,-0.21463674,9.801415,-0.0007028729,0.000483945,0.0010614395,0.0001373291,0.0,0.0002746582
0.010880535,-0.012176002,0.9938546,0.23928833,-0.21057129,9.7986145,2.9785156,-14.793396,-38.65204,0.23823746,-0.21398005,9.80142,0.00080512464,0.0015028417,-0.00024700165,-0.00010681152,-0.00010681152,0.0001373291
0.010884184,-0.01217862,0.9938537,0.2368927,-0.21057129,9.796219,2.7038574,-15.766907,-37.631226,0.23831584,-0.2140214,9.801417,5.826354e-06,0.00034214556,0.00031757355,-0.00010681152,0.0,0.00021362305
0.010863486,-0.012226493,0.9938599,0.23928833,-0.21774292,9.805786,2.9510498,-15.67688,-37.620544,0.2380022,-0.21501319,9.801403,8.197129e-05,-0.0015406758,-0.00058460236,-4.5776367e-05,0.00012207031,0.00021362305
0.010844435,-0.012197664,0.99386436,0.23449707,-0.20817566,9.800995,2.7313232,-14.955139,-38.523865,0.23756136,-0.21450081,9.801425,-0.0008908212,0.00056801736,-0.0016756058,7.6293945e-05,6.1035156e-05,0.0001373291
0.010809535,-0.012190032,0.99387336,0.24406433,-0.21774292,9.7986145,2.4291992,-16.210938,-39.3692,0.23684812,-0.21444547,9.801444,-0.0011406839,3.9756298e-05,0.0014333725,1.5258789e-05,6.1035156e-05,0.00050354004
0.010831098,-0.012235768,0.99386847,0.2368927,-0.21296692,9.800995,3.036499,-15.45105,-37.956238,0.23737437,-0.21528174,9.801413,0.00094148517,-0.0010167062,0.0012874603,-0.00010681152,0.0,0.00021362305
0.010810254,-0.012200181,0.99387336,0.23210144,-0.22253418,9.805786,2.1072388,-16.31012,-38.697815,0.23688363,-0.21464197,9.801438,-0.00048297644,0.0012192726,0.0006914139,-4.5776367e-05,6.1035156e-05,0.00033569336
0.010809753,-0.012239425,0.99387413,0.23928833,-0.21534729,9.7986145,3.529358,-15.197754,-38.302612,0.23695543,-0.21541063,9.801419,0.00038917363,-0.0011229217,0.00013637543,-4.5776367e-05,6.1035156e-05,-4.5776367e-05
0.010847354,-0.012237228,0.99386424,0.24406433,-0.21534729,9.805786,3.3660889,-15.132141,-38.661194,0.23770227,-0.21526654,9.801405,0.0020170659,0.00067445636,0.0016870499,-0.00016784668,0.00012207031,0.00021362305
0.010844094,-0.0122171445,0.9938648,0.23928833,-0.21057129,9.793823,2.5299072,-15.766907,-39.208984,0.23759522,-0.21488263,9.801416,0.00046306849,0.00074775517,-0.0014352798,7.6293945e-05,0.00012207031,1.5258789e-05
0.010865492,-0.0122210095,0.99385923,0.2416687,-0.21296692,9.800995,2.5222778,-15.986633,-38.95111,0.23803087,-0.2149006,9.801406,0.0012749285,-0.0002335906,-0.0035057068,-4.5776367e-05,0.00018310547,0.00021362305
0.010861143,-0.012203537,0.9938601,0.2416687,-0.22492981,9.796219,2.5222778,-15.986633,-39.102173,0.23790748,-0.21457066,9.801415,0.00044827163,0.0011048019,-0.00091552734,1.5258789e-05,0.00012207031,0.0001373291
0.010858346,-0.012224552,0.9938612,0.2416687,-0.20578003,9.7986145,2.6779175,-16.200256,-38.397217,0.23789544,-0.21498908,9.801406,0.00046144426,-0.00087347627,-0.00012683868,-4.5776367e-05,0.00018310547,0.00021362305
0.0108496435,-0.012205189,0.9938631,0.2416687,-0.21296692,9.810577,2.6916504,-15.908813,-38.18817,0.23768117,-0.21463394,9.80142,-0.00053055584,-0.0002527684,0.00014305115,0.00019836426,0.0,7.6293945e-05
0.010874183,-0.012220107,0.99385697,0.23928833,-0.21296692,9.8033905,2.0690918,-15.591431,-37.49237,0.23820265,-0.21485953,9.801402,0.0008595437,-3.0979514e-05,-0.0003681183,-0.00010681152,-0.00010681152,7.6293945e-05
0.010902471,-0.012230955,0.99384975,0.23928833,-0.21296692,9.805786,2.3742676,-16.011047,-37.062073,0.23879054,-0.21499538,9.801385,0.0012181997,0.00036233664,0.0011930466,-0.00016784668,6.1035156e-05,1.5258789e-05
0.010909954,-0.012237258,0.9938479,0.23928833,-0.21774292,9.8033905,2.7755737,-15.829468,-38.09967,0.23895325,-0.21509846,9.801379,0.0003361702,-0.00096696615,0.0001487732,0.00019836426,6.1035156e-05,0.00021362305
0.010917503,-0.012254353,0.9938462,0.24406433,-0.21534729,9.7986145,1.9760132,-15.814209,-37.911987,0.23913983,-0.21541233,9.801368,0.00016576052,4.9486756e-05,-0.0013284683,-0.00016784668,-0.00016784668,-4.5776367e-05
0.010919006,-0.0122649735,0.993846,0.2368927,-0.21057129,9.796219,3.6361694,-14.608765,-38.03711,0.23919201,-0.21561591,9.801361,0.00011266768,9.775162e-06,7.343292e-05,-0.00010681152,0.00018310547,7.6293945e-05
0.010891459,-0.012239731,0.9938528,0.23210144,-0.21774292,9.800995,1.8371582,-15.313721,-37.652588,0.23858882,-0.21519665,9.801385,-0.00141415,0.0014784485,-0.0017051697,-0.00021362305,-4.5776367e-05,1.5258789e-05
0.01087742,-0.012247147,0.99385655,0.23449707,-0.21534729,9.7986145,2.2766113,-16.307068,-37.57019,0.23832378,-0.2153795,9.801388,-0.0013948083,-0.00024470687,0.00015258789,9.1552734e-05,-0.000289917,7.6293945e-05
0.010883241,-0.012290635,0.9938558,0.2368927,-0.21774292,9.796219,3.6499023,-15.757751,-40.008545,0.23853086,-0.2162141,9.801364,-0.000424847,-0.0010767579,0.0010690689,-0.00021362305,-0.00022888184,0.0002593994
0.010886179,-0.012270387,0.99385464,0.24645996,-0.21774292,9.7986145,2.4765015,-15.415955,-37.776184,0.23854735,-0.21581031,9.8013735,4.4450164e-05,0.0016345233,0.0002412796,-0.00015258789,-0.00010681152,0.0001373291
0.0109065315,-0.012259731,0.99384916,0.23928833,-0.20817566,9.796219,2.7114868,-15.620422,-37.374878,0.23893178,-0.21554707,9.801369,-0.00010699034,0.0011235178,-0.00030612946,-0.00021362305,-0.00016784668,7.6293945e-05
0.010909121,-0.012250794,0.9938483,0.23928833,-0.21296692,9.808182,2.4475098,-15.846252,-38.993835,0.23896487,-0.21536535,9.801373,-0.00036421418,0.0011816621,-0.00035762787,-0.00015258789,-6.1035156e-05,-0.00018310547
0.010907383,-0.0122277625,0.9938484,0.2416687,-0.21774292,9.805786,1.651001,-15.834045,-38.130188,0.23888202,-0.2149197,9.801384,-0.0005417317,0.0007506609,0.0013608932,-0.00015258789,-0.00022888184,0.0001373291
0.010902713,-0.012244713,0.99384993,0.23928833,-0.21296692,9.796219,3.4301758,-15.718079,-37.651062,0.23882411,-0.21526372,9.801378,-0.00096581876,-0.00033156574,0.0007543564,3.0517578e-05,-0.00016784668,7.6293945e-05
0.010896491,-0.012240201,0.9938515,0.23449707,-0.21774292,9.796219,3.352356,-15.499878,-38.356018,0.23869033,-0.21519227,9.801382,-0.00057409704,0.0007609427,-0.0023593903,-0.00015258789,0.0,-6.1035156e-05
0.010891403,-0.012292845,0.9938537,0.2368927,-0.20578003,9.800995,3.1692505,-16.096497,-38.017273,0.23869862,-0.21623534,9.80136,-0.00035639107,-0.0017654747,0.0014638901,-9.1552734e-05,-0.00010681152,-6.1035156e-05
0.010918148,-0.012252832,0.993846,0.2368927,-0.22013855,9.7986145,3.2745361,-15.583801,-37.5412,0.23914951,-0.21538085,9.801368,0.00018711388,0.0011802465,-0.0026960373,3.0517578e-05,-0.00016784668,0.0001373291
0.010902655,-0.012230968,0.9938497,0.2416687,-0.21296692,9.800995,2.5985718,-15.977478,-39.556885,0.23879424,-0.21499512,9.801384,-0.0006875247,0.00081655383,0.002038002,9.1552734e-05,-6.1035156e-05,-0.00018310547
0.010895765,-0.012253138,0.99385184,0.23210144,-0.21296692,9.7986145,3.048706,-15.234375,-37.538147,0.2387029,-0.2154472,9.801377,0.0005789697,-0.00061140954,0.0024642944,-0.00015258789,0.00012207031,-0.00018310547
0.010875896,-0.012230456,0.99385667,0.23210144,-0.22013855,9.808182,3.3813477,-14.994812,-37.347412,0.23825847,-0.21505725,9.801396,-0.00089748204,0.00066027045,-0.0001077652,3.0517578e-05,6.1035156e-05,1.5258789e-05
0.010873697,-0.012242129,0.99385744,0.23928833,-0.21057129,9.789032,2.7145386,-15.397644,-38.008118,0.23823889,-0.21529143,9.801392,-0.00012882054,0.00014844537,-0.002620697,-9.1552734e-05,6.1035156e-05,-0.00018310547
0.010878218,-0.012221527,0.99385595,0.23928833,-0.21534729,9.789032,3.5766602,-15.922546,-38.302612,0.23828623,-0.21487641,9.801399,6.9990754e-05,0.0006930083,-0.00015068054,-9.1552734e-05,0.0,-0.00036621094
0.010876662,-0.012227236,0.99385643,0.23449707,-0.21774292,9.805786,2.619934,-15.693665,-38.591003,0.23826705,-0.21499224,9.801397,-0.00040630996,-0.0008494109,0.0013246536,3.0517578e-05,-6.1035156e-05,-6.1035156e-05
0.0108985705,-0.012205544,0.99385035,0.23928833,-0.22253418,9.808182,3.111267,-15.667725,-37.55188,0.23865955,-0.21450906,9.801399,0.00014066696,0.0010689795,0.0005636215,3.0517578e-05,-0.00016784668,1.5258789e-05
0.010892844,-0.012241417,0.99385244,0.24885559,-0.21296692,9.793823,3.5629272,-15.679932,-41.497803,0.23862001,-0.21522589,9.801384,-0.00030191243,-0.0027531087,0.0006933212,0.00015258789,-0.00016784668,-6.1035156e-05
0.010882938,-0.012256031,0.99385524,0.2416687,-0.20817566,9.808182,3.5186768,-15.113831,-39.720154,0.23845258,-0.21553834,9.801381,0.000109642744,-0.0010063052,-2.193451e-05,0.0002746582,0.00012207031,-0.00018310547
0.010896318,-0.012260606,0.99385184,0.23928833,-0.21534729,9.793823,2.381897,-15.562439,-38.557434,0.23872949,-0.2155917,9.801373,0.0007787943,-0.00023581088,-2.7656555e-05,3.0517578e-05,0.00012207031,-0.00030517578
0.010865021,-0.012233916,0.9938596,0.23928833,-0.20817566,9.800995,2.684021,-15.748596,-40.26947,0.23804837,-0.2151542,9.801399,-0.00115408,0.0012398064,-0.00081157684,-0.00015258789,6.1035156e-05,1.5258789e-05
0.010876005,-0.012220606,0.9938565,0.24645996,-0.21534729,9.810577,2.9632568,-15.235901,-37.98523,0.23824006,-0.21486436,9.8014,0.0005719662,0.00045230985,-0.00085926056,9.1552734e-05,6.1035156e-05,-0.00024414062
0.010911194,-0.0122034885,0.993847,0.22732544,-0.21534729,9.8033905,2.871704,-15.307617,-39.204407,0.23890744,-0.2144348,9.8013935,0.0013379604,0.00074084103,6.771088e-05,-3.0517578e-05,0.0,1.5258789e-05
0.010873789,-0.012204583,0.9938568,0.23210144,-0.21057129,9.7986145,2.9388428,-15.516663,-39.476013,0.23816235,-0.21455705,9.80141,-0.0021986514,-0.0003463179,-0.001709938,3.0517578e-05,-0.00010681152,-0.00036621094
0.010885047,-0.012200842,0.9938538,0.23928833,-0.21534729,9.800995,4.0542603,-16.038513,-38.116455,0.23837946,-0.21445355,9.801406,0.0004415214,0.00052174926,0.00093746185,-3.0517578e-05,0.0,-6.1035156e-05
0.010930823,-0.012207882,0.99384195,0.2416687,-0.21774292,9.8033905,3.8284302,-15.689087,-38.111877,0.23930885,-0.21446773,9.801384,0.0018918663,6.198883e-05,0.0012664795,-3.0517578e-05,-6.1035156e-05,7.6293945e-05
0.010907445,-0.012242502,0.9938486,0.23449707,-0.20578003,9.800995,2.1194458,-16.015625,-38.7146,0.23891406,-0.21520773,9.801377,-0.00081910193,-0.0020730197,-0.0006046295,0.00015258789,-6.1035156e-05,-0.00024414062
0.010914506,-0.012228132,0.99384654,0.23210144,-0.21774292,9.808182,3.453064,-15.057373,-38.1958,0.23902513,-0.21490772,9.801381,-0.000679031,0.00048930943,-0.0005493164,3.0517578e-05,-6.1035156e-05,-6.1035156e-05
0.010866712,-0.012214428,0.9938588,0.2368927,-0.21534729,9.791428,2.960205,-15.155029,-38.80005,0.23804149,-0.2147686,9.801408,-0.0023492575,0.0006069988,0.0012264252,-0.00015258789,-0.00016784668,1.5258789e-05
0.010864893,-0.012234375,0.99385965,0.23210144,-0.21534729,9.8033905,0.72631836,-14.950562,-37.68463,0.2380468,-0.21516353,9.801399,3.477931e-05,-0.0006708354,0.00050258636,3.0517578e-05,0.0,1.5258789e-05
