rotationVector_x,rotationVector_y,rotationVector_z,accelerometer_x,accelerometer_y,accelerometer_z,magneticField_x,magneticField_y,magneticField_z,gravity_x,gravity_y,gravity_z,linearAcceleration_x,linearAcceleration_y,linearAcceleration_z,gyroscope_x,gyroscope_y,gyroscope_z
0.010918085,-0.01229124,0.99384665,0.23760986,-0.21655273,9.8029175,2.4612427,-15.783691,-37.773132,0.2392285,-0.21613199,9.80135,0.00074875355,9.302795e-05,0.001373291,-7.6293945e-05,-4.5776367e-05,-4.5776367e-05
0.010880034,-0.012301273,0.9938568,0.23951721,-0.21607971,9.801956,2.7252197,-15.1779175,-38.041687,0.23848902,-0.21643075,9.801361,-0.0011622459,-8.660555e-05,0.000916481,-0.0001373291,0.0001373291,-0.00022888184
0.010895834,-0.012305508,0.99385273,0.24047852,-0.21487427,9.801956,2.6107788,-15.989685,-37.973022,0.2388136,-0.21647097,9.801352,0.0011549443,0.00019587576,-0.00019454956,-7.6293945e-05,0.00019836426,-0.00010681152
0.010918435,-0.0122743035,0.9938463,0.23664856,-0.2131958,9.800766,3.4225464,-15.788269,-37.96692,0.23920009,-0.21579987,9.801356,0.0012567043,0.0014182329,-0.0012521744,0.00016784668,7.6293945e-05,-0.00016784668
0.010871204,-0.012204395,0.9938575,0.23808289,-0.21440125,9.801239,3.7643433,-15.327454,-38.189697,0.2381103,-0.21456033,9.801411,-0.0019393116,0.0018416494,-0.0013198853,4.5776367e-05,0.0001373291,-0.00022888184
0.0108805355,-0.012219816,0.9938553,0.24095154,-0.21679688,9.801239,2.786255,-15.686035,-37.843323,0.23832896,-0.21483672,9.801399,0.0011842549,-0.00027810037,-8.010864e-05,-0.0001373291,-4.5776367e-05,-0.00035095215
0.010908146,-0.012257792,0.9938487,0.23808289,-0.21607971,9.800293,3.1600952,-16.316223,-37.986755,0.23896001,-0.21550481,9.80137,0.0010472834,-0.0012937039,-0.00052928925,4.5776367e-05,0.00019836426,-0.00016784668
0.010896199,-0.012262738,0.9938519,0.23808289,-0.21559143,9.802673,2.6901245,-16.05835,-37.690735,0.23873161,-0.21563375,9.801373,-0.0004042834,-0.00044623017,0.00012302399,4.5776367e-05,-0.00015258789,-0.00016784668
0.010891973,-0.01226565,0.9938531,0.23808289,-0.21440125,9.800995,2.9434204,-15.596008,-38.586426,0.23865324,-0.21570207,9.8013735,-0.00033651292,-0.00012420118,0.0008773804,0.00010681152,7.6293945e-05,-0.00036621094
0.010870416,-0.012229093,0.9938581,0.23808289,-0.21463013,9.801727,3.189087,-15.736389,-37.490845,0.23814611,-0.21504538,9.801399,-0.00053577125,0.0008878261,-0.0008573532,-1.5258789e-05,0.0001373291,-0.000289917
0.010862276,-0.012213416,0.99385995,0.237854,-0.2131958,9.800766,2.1697998,-15.3793335,-36.019897,0.23795076,-0.2147608,9.801411,0.00012807548,0.0003632009,0.0003786087,-7.6293945e-05,0.00019836426,-0.00010681152
0.0108486945,-0.012214425,0.9938635,0.2368927,-0.21440125,9.8022,2.973938,-15.24353,-37.08191,0.23768146,-0.21481706,9.801415,0.0001809448,0.00065235794,-0.0010194778,-0.0001373291,7.6293945e-05,-0.00035095215
0.010828976,-0.0121924775,0.9938683,0.23760986,-0.21487427,9.8022,3.2363892,-14.715576,-37.135315,0.23724166,-0.21444102,9.8014345,-0.0005952567,0.00075888634,0.0009050369,4.5776367e-05,0.0001373291,-0.00036621094
0.0108102085,-0.012201326,0.99387336,0.23808289,-0.21391296,9.801727,1.7242432,-16.047668,-37.87384,0.23688512,-0.21466449,9.801438,-0.00025045872,-0.0004413277,0.0006599426,0.00022888184,0.0001373291,-0.00016784668
0.010807908,-0.0121811,0.99387366,0.23832703,-0.21391296,9.800766,3.6224365,-15.127563,-36.782837,0.23679698,-0.21427523,9.801449,0.00056116283,0.0005979985,-0.0005235672,-1.5258789e-05,0.0001373291,-0.00010681152
0.010837575,-0.012176341,0.9938658,0.23760986,-0.21391296,9.8022,3.3203125,-16.307068,-37.84027,0.23737983,-0.21410237,9.801438,0.0016683489,0.00018580258,-0.000995636,4.5776367e-05,0.0001373291,-4.5776367e-05
0.01084837,-0.0121750105,0.993863,0.24047852,-0.21391296,9.800293,1.9882202,-15.52124,-37.852478,0.23759274,-0.2140473,9.8014345,0.00048454106,-0.000104770064,0.0007791519,-1.5258789e-05,7.6293945e-05,-0.0004119873
0.01086928,-0.012164047,0.9938573,0.2409668,-0.21487427,9.804352,2.1606445,-15.142822,-38.38806,0.23798762,-0.21377662,9.801431,0.0015251786,0.00034064054,-0.00012874603,4.5776367e-05,7.6293945e-05,-0.00035095215
0.010902919,-0.012186814,0.9938489,0.23808289,-0.21440125,9.805786,2.217102,-15.7196045,-38.430786,0.23870726,-0.21413109,9.801405,0.0017459244,-0.00072045624,0.0016622543,-1.5258789e-05,7.6293945e-05,-0.00016784668
0.010905643,-0.012190986,0.99384826,0.2400055,-0.2163086,9.803635,2.2232056,-15.498352,-38.763428,0.23877044,-0.21420534,9.801403,0.00046530366,-0.00014872849,0.0022249222,-1.5258789e-05,0.0001373291,-0.00010681152
0.010903997,-0.012239247,0.99384946,0.23713684,-0.21272278,9.801239,3.4957886,-15.853882,-38.35907,0.23883836,-0.21515338,9.80138,0.0006327778,-0.0020750016,-0.0005979538,-1.5258789e-05,7.6293945e-05,-0.000289917
0.010877171,-0.01218263,0.99385554,0.23760986,-0.21583557,9.800049,3.0410767,-15.377808,-37.79297,0.2381841,-0.2141187,9.801419,-0.0013180077,0.0018928647,-0.0015192032,4.5776367e-05,7.6293945e-05,-0.00035095215
0.010861317,-0.012202132,0.99386,0.2368927,-0.21081543,9.800522,2.9037476,-14.804077,-37.973022,0.237908,-0.2145427,9.801415,-0.0003106445,-0.00032030046,-0.0011644363,0.00016784668,-4.5776367e-05,-0.00022888184
0.010855744,-0.012131313,0.9938603,0.2359314,-0.21511841,9.802444,3.2699585,-15.579224,-38.145447,0.23764884,-0.21317306,9.801453,-0.00074869394,0.0018779337,-0.0015850067,-1.5258789e-05,1.5258789e-05,-4.5776367e-05
