rotationVector.y,rotationVector.x,magneticField.y,rotationVector.z,gravity.y,magneticField.z,linearAcceleration.y,gyroscope.y,gravity.x,gyroscope.z,gyroscope.x,magneticField.x,linearAcceleration.z,accelerometer.z,accelerometer.x,accelerometer.y,gravity.z,linearAcceleration.x
-0.028421652,0.1586085,-22.306824,-0.9000445,1.7613442,-35.791016,0.41196358,-0.11465454,-2.5741746,-2.5046387,0.2630005,-9.916687,0.25317287,7.590027,-1.146164,3.282959,9.297401,-0.18027592
-0.19781034,0.06723637,-16.519165,-0.893784,3.9909806,-35.749817,-0.97851396,-1.5639343,0.36105907,0.21250916,1.2896271,-17.144775,-0.28208447,9.915863,2.6129608,-5.0033875,8.950537,-2.2059817
0.108228765,-0.0013380095,7.5164795,-0.84733534,-1.8123025,-36.671448,0.444592,0.9881439,-1.0813911,1.168335,-3.0935364,-20.845032,-0.61713314,10.638489,-0.830307,-7.166504,9.576876,2.1399302
0.2569807,-0.15687974,7.1762085,-0.8862274,-5.5500813,-37.794495,-1.8140512,-0.13877869,0.95236075,-2.1690826,-2.072052,-17.56134,3.7534246,9.477966,-1.8305054,-6.0442657,8.028698,-0.9385133
0.15589388,-0.042104978,2.0523071,-0.89269984,-3.076957,-41.523743,-3.3175912,0.4676361,-0.5492052,0.85783386,1.5292816,-12.831116,0.56992054,5.52742,0.22970581,-1.1174469,9.295219,-0.5874128
0.21120112,0.05621439,9.533691,-0.86177796,-3.065049,-39.76593,1.1113858,1.1289673,-2.8464847,0.69558716,-0.117630005,-13.049316,-3.0892668,10.384857,1.249054,-6.9391785,8.8698015,3.5706835
0.2768552,-0.12990932,8.293152,-0.87829804,-5.705608,-34.5459,0.45540667,-1.0027313,0.24223648,-1.5461884,-1.353714,-21.270752,1.7832699,9.006592,0.9834442,-5.6614227,7.9723125,0.5572523
0.2383354,-0.119155005,-1.7303467,-0.90703213,-5.001885,-39.170837,-1.1545854,0.16842651,0.5957459,-0.55210876,0.40600586,-13.540649,1.2827406,5.9772644,-2.6990967,-3.0053864,8.414073,0.3187068
0.114358984,0.10146748,2.897644,-0.885484,-1.1128432,-40.838623,-2.4253764,1.3249817,-2.7464194,1.7423096,2.0105743,-14.31427,-1.856945,12.514465,-1.2418823,-2.8546448,9.348215,1.3074262
0.112951875,-0.0077444175,8.322144,-0.7129329,-1.6845176,-39.48822,-0.5740242,-0.9696808,-1.4248099,2.7730255,-0.9895172,-14.790344,1.7386312,8.271988,1.4955139,-1.6534424,9.555245,-0.054668427
0.11749075,0.0004897343,7.70874,-0.7053546,-1.6186914,-39.20288,-0.9118998,0.1689148,-1.6176525,0.14219666,0.046936035,-17.390442,0.70428085,9.008972,-0.32781982,-2.0985107,9.535902,3.1625707
0.10735578,-0.044455025,11.01532,-0.7051762,-2.0946739,-36.009216,-0.36314368,-0.3768921,-0.8579048,-0.053710938,-0.23779297,-19.955444,0.03480625,10.66481,0.33738708,-3.0173492,9.5418415,0.6195801
0.115317665,-0.10410096,11.309814,-0.7126835,-3.008621,-35.487366,-0.14387035,-0.32514954,-0.09206346,-0.27905273,-0.47816467,-22.03064,0.5734148,8.93959,0.67237854,-3.0173492,9.33328,0.29802412
0.100788206,-0.09134286,12.246704,-0.7049874,-2.6406164,-35.377502,-0.43075204,-0.012390137,-0.11294218,0.15007019,0.20857239,-19.976807,0.20607185,9.011368,0.5623169,-2.876175,9.443769,0.7371138
0.12654676,-0.0929171,12.962341,-0.6884954,-2.9991925,-43.84613,-0.00071406364,0.19114685,-0.5026435,0.1869049,-0.20222473,-1.4266968,0.25396347,10.547562,-1.8711853,-4.0175476,9.323228,1.1836363
0.32367295,0.1256902,9.106445,-0.7279059,-3.1633825,-42.633057,-0.52244544,3.315445,-5.547939,-0.49188232,0.12940979,8.711243,2.6673417,5.7643127,-6.55394,-4.4817505,7.4420276,4.932099
