rotationVector_x,rotationVector_y,rotationVector_z,accelerometer_x,accelerometer_y,accelerometer_z,magneticField_x,magneticField_y,magneticField_z,gravity_x,gravity_y,gravity_z,linearAcceleration_x,linearAcceleration_y,linearAcceleration_z,gyroscope_x,gyroscope_y,gyroscope_z
0.0109041305,-0.012333475,0.993851,0.24047852,-0.21942139,9.805069,1.9073486,-15.45105,-37.98523,0.2390378,-0.21699542,9.801334,-0.0005053729,-0.0014295131,-0.00072193146,3.0517578e-05,1.5258789e-05,4.5776367e-05
0.010933093,-0.012370991,0.99384403,0.23904419,-0.21487427,9.804352,3.4439087,-15.351868,-37.727356,0.23969504,-0.21765083,9.801305,0.0014356971,-0.0014674515,0.002070427,-9.1552734e-05,1.5258789e-05,0.00010681152
0.010906765,-0.012313407,0.99385,0.237854,-0.21702576,9.8022,2.8762817,-15.463257,-37.72583,0.23904856,-0.21659593,9.801343,-0.0010190308,0.0024871677,-0.0008573532,-9.1552734e-05,0.0001373291,0.00010681152
0.010906733,-0.01233036,0.9938503,0.24119568,-0.21774292,9.806992,2.6931763,-15.986633,-37.52289,0.2390833,-0.21692751,9.801335,0.00014863908,-0.0005353689,0.00023269653,0.00015258789,-4.5776367e-05,0.00022888184
0.010905291,-0.012348921,0.99385095,0.23808289,-0.21774292,9.802673,2.2277832,-15.579224,-37.64801,0.23909324,-0.2172943,9.801327,0.00059580803,-0.0011000782,0.0012674332,-3.0517578e-05,0.00019836426,0.00016784668
0.010906251,-0.012350129,0.9938507,0.23857117,-0.21966553,9.805542,2.1484375,-15.510559,-37.857056,0.23911496,-0.21731535,9.801326,0.00033722818,0.000104531646,-0.0006008148,-9.1552734e-05,7.6293945e-05,0.000289917
0.010857915,-0.0123883085,0.99386394,0.23664856,-0.21870422,9.803162,2.909851,-14.883423,-36.854553,0.23822846,-0.2181921,9.801328,-0.0014170259,-0.0013989955,0.0013589859,-3.0517578e-05,-0.00010681152,0.000289917
0.010878259,-0.012368483,0.99385834,0.23664856,-0.21894836,9.8029175,2.5482178,-15.629578,-37.747192,0.23859377,-0.21774966,9.801329,0.0006181747,0.0012666434,0.0010757446,3.0517578e-05,1.5258789e-05,3.0517578e-05
0.0108868675,-0.012370809,0.99385613,0.24072266,-0.21655273,9.804352,2.9464722,-15.675354,-37.69684,0.2387707,-0.21777195,9.801324,-4.62085e-05,-0.00014619529,-7.343292e-05,0.00015258789,-4.5776367e-05,0.00035095215
0.010889914,-0.012364302,0.99385524,0.23736572,-0.21821594,9.8022,2.0309448,-16.392517,-37.805176,0.238818,-0.2176365,9.801326,0.00040109456,-4.3332577e-05,-0.00053215027,0.00015258789,7.6293945e-05,0.00010681152
0.010885305,-0.012354727,0.99385625,0.24119568,-0.2163086,9.805542,2.682495,-14.456177,-37.5885,0.23870592,-0.21746174,9.801333,-0.0001937449,-0.00022742152,-0.0008382797,3.0517578e-05,7.6293945e-05,-3.0517578e-05
0.010893946,-0.012337169,0.99385375,0.237854,-0.21870422,9.805313,2.7297974,-15.107727,-37.799072,0.23884194,-0.21709509,9.801336,0.0013167411,0.0003670305,0.0013427734,3.0517578e-05,9.1552734e-05,0.00010681152
0.0108883185,-0.012360414,0.9938556,0.23951721,-0.21702576,9.802444,2.8640747,-15.45105,-39.309692,0.238778,-0.21756479,9.801329,-0.0005298406,-0.00082342327,0.00025844574,3.0517578e-05,1.5258789e-05,0.00010681152
0.010883409,-0.012356701,0.9938568,0.23951721,-0.21678162,9.803635,2.8320312,-16.183472,-39.38141,0.23867211,-0.21750544,9.801332,6.839633e-05,0.0005339533,-0.0015773773,3.0517578e-05,0.0001373291,0.00047302246
0.010893624,-0.012331173,0.9938537,0.23832703,-0.21751404,9.802673,4.1488647,-15.283203,-40.534973,0.23882303,-0.21697876,9.801341,0.0006299764,0.00048437715,0.00037574768,3.0517578e-05,-4.5776367e-05,0.00010681152
0.010883793,-0.012332281,0.9938563,0.23880005,-0.21559143,9.806503,2.947998,-15.522766,-38.723755,0.23862883,-0.2170269,9.801344,0.00011949241,4.8175454e-05,-0.0010242462,-9.1552734e-05,0.00019836426,-9.1552734e-05
0.010887977,-0.012329016,0.9938551,0.23857117,-0.21774292,9.806503,2.1133423,-16.16211,-38.894653,0.23870565,-0.2169518,9.801344,0.00050629675,0.0004684925,0.0020227432,3.0517578e-05,0.0001373291,0.000289917
0.010871336,-0.012324813,0.9938594,0.237854,-0.21655273,9.802444,2.3162842,-15.048218,-39.5813,0.23836428,-0.21691447,9.801353,-0.00012220442,-0.00027810037,0.00071048737,-9.1552734e-05,7.6293945e-05,0.00022888184
0.010845021,-0.012320755,0.9938662,0.237854,-0.21655273,9.8029175,3.1860352,-15.657043,-38.380432,0.23782986,-0.21690597,9.801366,-0.001009807,0.0004194975,-0.0009689331,9.1552734e-05,1.5258789e-05,0.000289917
0.01085251,-0.012309535,0.9938641,0.2359314,-0.21463013,9.804108,3.3462524,-15.644836,-38.38501,0.23795612,-0.21666643,9.801368,0.0005519986,0.00017111003,-0.00080394745,3.0517578e-05,-0.00010681152,0.000289917
0.010823612,-0.012280834,0.99387115,0.23808289,-0.21798706,9.8022,3.022766,-15.667725,-38.37738,0.23731875,-0.21618302,9.801394,-0.0016851574,0.0013576299,-0.0006933212,-9.1552734e-05,0.0001373291,0.000289917
0.010837725,-0.012323519,0.9938682,0.24072266,-0.2172699,9.801483,1.3275146,-15.779114,-38.557434,0.23768981,-0.21697965,9.801368,0.000828743,-0.0016765296,-0.00014781952,3.0517578e-05,-0.00015258789,0.000289917
0.010879695,-0.012316188,0.9938571,0.2400055,-0.2163086,9.8029175,2.331543,-15.061951,-37.69684,0.23851335,-0.2167233,9.801353,0.0012154281,0.00068843365,-0.0016813278,-9.1552734e-05,-0.00015258789,0.00010681152
0.010939773,-0.0123311905,0.99384165,0.24095154,-0.21749878,9.800766,2.4795532,-15.344238,-37.835693,0.23974541,-0.21685459,9.801321,0.001661256,0.000102967024,-2.861023e-06,-3.0517578e-05,-0.00021362305,0.00010681152
0.010959839,-0.012346946,0.99383664,0.23976135,-0.2172699,9.807938,3.189087,-15.507507,-38.72986,0.24017939,-0.21710844,9.801305,3.130734e-05,-0.00036890805,-0.000787735,-3.0517578e-05,-0.00015258789,0.00016784668
0.010959892,-0.012353536,0.99383676,0.23904419,-0.21702576,9.8029175,1.9805908,-15.817261,-37.384033,0.24019419,-0.21723716,9.801301,-3.1784177e-05,3.235042e-05,0.003944397,-0.00015258789,-4.5776367e-05,0.00016784668
0.01092995,-0.0123560475,0.9938446,0.23664856,-0.21607971,9.799805,2.3635864,-14.332581,-37.625122,0.23960097,-0.21736711,9.801312,-0.0020399243,0.00014150143,-0.0018262863,-9.1552734e-05,-4.5776367e-05,0.00016784668
